cycle,election_date,state_code,chamber,district,term,stage,primary_party,status,candidate_names,source_urls,locators,notes
2026,2026-06-09,NV,House,02,regular,primary,Republican,unresolved,,https://www.nvsos.gov/home/showpublisheddocument/18368/639135026079800000|https://www.storeycounty.org/DocumentCenter/View/23105,nv-2026-primary-contests-candidates|nv-2026-storey-final-summary,Expected ballot-option count includes aggregate Unresolved Write-In.
2026,2026-06-09,NV,House,03,regular,primary,Democratic,results_partial,"Lally, James A.|Lee, Susie|Robinson, Terrill|West, Brandon",https://elections.clarkcountynv.gov/ElectionResults_NV/ENR/EnrMain,HTML contest block:03:DEM,
2026,2026-06-09,NV,House,03,regular,primary,Republican,results_partial,"Anderson, Tera|Gunter, Jeff|Nagy, Aury|O'Donnell, Marty",https://elections.clarkcountynv.gov/ElectionResults_NV/ENR/EnrMain,HTML contest block:03:REP,
2026,2026-06-09,NV,House,04,regular,primary,Democratic,unopposed_nomination_verified,Steven A. Horsford,https://www.nvsos.gov/home/showpublisheddocument/18368/639135026079800000,"official roster:Representative In Congress, District 4; Primary=N",Official statewide roster marks Horsford as not appearing in the primary.
2026,2026-06-09,NV,House,04,regular,primary,Republican,unresolved,,https://www.nvsos.gov/home/showpublisheddocument/18368/639135026079800000|https://www.storeycounty.org/DocumentCenter/View/23105,nv-2026-primary-contests-candidates|nv-2026-storey-final-summary,Expected ballot-option count includes aggregate Unresolved Write-In.
2026,2026-06-09,NV,Senate,S,regular,primary,,not_scheduled,,https://silverstateelection.nv.gov/|https://www.nvsos.gov/home/showpublisheddocument/18368/639135026079800000,,No U.S. Senate seat was scheduled in the 2026 cycle.
2026,2026-06-23,UT,House,01,regular,primary,Democratic,results_complete,BEN MCADAMS|LIBAN MOHAMED|MICHAEL FARRELL|NATE BLOUIN,https://electionresults.utah.gov/cdn/results/a7510980-7b10-4aca-a2d8-ff92951aca1c/FINAL%20OFFICIAL%20ElectionSummaryReportRPT_4f4ea355-06ab-4d3e-aa2d-13e063024886.pdf,page 1,
2026,2026-06-23,UT,House,01,regular,primary,Libertarian,unopposed_nomination_verified,JESSE WEST,https://vote.utah.gov/2026-candidate-filings/,Federal Offices:House 01:Libertarian:JESSE WEST,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2026,2026-06-23,UT,House,01,regular,primary,Republican,unopposed_nomination_verified,RILEY OWEN,https://vote.utah.gov/2026-candidate-filings/,Federal Offices:House 01:Republican:RILEY OWEN,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2026,2026-06-23,UT,House,02,regular,primary,Democratic,unopposed_nomination_verified,PETER CROSBY,https://vote.utah.gov/2026-candidate-filings/,Federal Offices:House 02:Democratic:PETER CROSBY,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2026,2026-06-23,UT,House,02,regular,primary,Independent American,unopposed_nomination_verified,CARLTON E. BOWEN,https://vote.utah.gov/2026-candidate-filings/,Federal Offices:House 02:Independent American:CARLTON E. BOWEN,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2026,2026-06-23,UT,House,02,regular,primary,Libertarian,unopposed_nomination_verified,DANIEL COTTAM,https://vote.utah.gov/2026-candidate-filings/,Federal Offices:House 02:Libertarian:DANIEL COTTAM,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2026,2026-06-23,UT,House,02,regular,primary,Republican,results_complete,BLAKE D. MOORE|KARIANNE LISONBEE,https://www.utah.gov/pmn/files/1464329.pdf,pages 3-4,
2026,2026-06-23,UT,House,03,regular,primary,Constitution,unopposed_nomination_verified,CASSIE EASLEY,https://vote.utah.gov/2026-candidate-filings/,Federal Offices:House 03:Constitution:CASSIE EASLEY,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2026,2026-06-23,UT,House,03,regular,primary,Democratic,unopposed_nomination_verified,KENT S. UDELL,https://vote.utah.gov/2026-candidate-filings/,Federal Offices:House 03:Democratic:KENT S. UDELL,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2026,2026-06-23,UT,House,03,regular,primary,Libertarian,unopposed_nomination_verified,MICHAEL R. STODDARD,https://vote.utah.gov/2026-candidate-filings/,Federal Offices:House 03:Libertarian:MICHAEL R. STODDARD,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2026,2026-06-23,UT,House,03,regular,primary,Republican,results_complete,CELESTE MALOY|PHIL LYMAN,https://www.utah.gov/pmn/files/1464329.pdf,pages 3-4,
2026,2026-06-23,UT,House,04,regular,primary,Democratic,unopposed_nomination_verified,JONNY LARSEN,https://vote.utah.gov/2026-candidate-filings/,Federal Offices:House 04:Democratic:JONNY LARSEN,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2026,2026-06-23,UT,House,04,regular,primary,Libertarian,unopposed_nomination_verified,TAYLOR WRIGHT,https://vote.utah.gov/2026-candidate-filings/,Federal Offices:House 04:Libertarian:TAYLOR WRIGHT,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2026,2026-06-23,UT,House,04,regular,primary,Republican,unopposed_nomination_verified,MIKE KENNEDY,https://vote.utah.gov/2026-candidate-filings/,Federal Offices:House 04:Republican:MIKE KENNEDY,Official filing status shows the candidate advanced from the party process without a numeric primary result.
2026,2026-06-23,UT,Senate,S,regular,primary,,not_scheduled,,https://www.utah.gov/pmn/files/1464329.pdf,ut-2026-primary-statewide-certification,No U.S. Senate contest appears in the certified statewide canvass.
2026,2026-07-21,AZ,House,01,regular,primary,Democratic,results_complete,Amish Shah|Jonathan Treble|Marlene Galán-Woods|Rick McCartney,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 1,
2026,2026-07-21,AZ,House,01,regular,primary,Libertarian,results_complete,Monica Alponte,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 1,
2026,2026-07-21,AZ,House,01,regular,primary,Republican,results_complete,"John Trobough|Joseph Chaplik|Thomas ""Jay"" Feely IV",https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 1,
2026,2026-07-21,AZ,House,02,regular,primary,Democratic,results_complete,Jonathan Nez,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,02,regular,primary,Libertarian,results_complete,Alex Flores|Curtis Goodwin,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,02,regular,primary,Republican,results_complete,Eli Crane,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,03,regular,primary,Democratic,results_complete,Yassamin Ansari,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,03,regular,primary,Green,results_complete,David Redkey,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,03,regular,primary,No Labels,results_complete,Alan Aversa,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,03,regular,primary,Republican,results_complete,Nicholas N Glenn,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,04,regular,primary,Democratic,results_complete,Greg Stanton|Kai Newkirk,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,04,regular,primary,No Labels,results_complete,John Fillmore|Tisha Benoit,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,04,regular,primary,Republican,results_complete,Zuhdi Jasser,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,05,regular,primary,Democratic,results_complete,Brian Hualde|Chris James|Elizabeth Lee,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,05,regular,primary,Republican,results_complete,Daniel Keenan|Mark Lamb,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,06,regular,primary,Democratic,results_complete,JoAnna Mendoza,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,06,regular,primary,Green,results_complete,Gary Swing,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,06,regular,primary,Libertarian,results_complete,Jereme Lance Peters,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,06,regular,primary,Republican,results_complete,Juan Ciscomani,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,07,regular,primary,Democratic,results_complete,Adelita Grijalva,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,07,regular,primary,Republican,results_complete,Daniel Francis Butierez Sr.,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 2,
2026,2026-07-21,AZ,House,08,regular,primary,Democratic,results_complete,"Bernadette Greene-Placentia|Raymond ""Ray"" Keeler",https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 3,
2026,2026-07-21,AZ,House,08,regular,primary,Republican,results_complete,"Abraham ""Abe"" Hamadeh",https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 3,
2026,2026-07-21,AZ,House,09,regular,primary,Democratic,results_complete,"Danielle ""Dani"" Sterbinsky",https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 3,
2026,2026-07-21,AZ,House,09,regular,primary,Republican,results_complete,Paul Gosar,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,page 3,
2026,2026-07-21,AZ,Senate,S,regular,primary,,not_scheduled,,https://apps.azsos.gov/election/2026/canvass/20260806_Primary_Canvass.pdf,az-2026-primary-official-canvass,No U.S. Senate contest appears in the official statewide canvass.
2026,2026-08-18,AK,House,00,regular,primary,,results_complete,"Ambrose, David R. II|Begich, Nick|Dutchess, Lady Donna|Foddrill, John E. Sr.|Goldfarb, Eddie|Hafner, Eric|Hill, Bill|McDermott, James C. ""Jim""|Reynoso, Yaquelin|Richey, David|Salazar, Melanie A.|Schultz, Matt|Strickland, Clay|Williams, John B.|Williams, Matthew ""Bronco""",https://www.elections.alaska.gov/enr26/results/GA_ENR_Precinct_State_of_Alaska.csv,ak-2026-primary-precinct.csv:18-28421|ak-2026-primary-precinct.csv:19-28422|ak-2026-primary-precinct.csv:20-28423|ak-2026-primary-precinct.csv:21-28424|ak-2026-primary-precinct.csv:22-28425|ak-2026-primary-precinct.csv:23-28426|ak-2026-primary-precinct.csv:24-28427|ak-2026-primary-precinct.csv:25-28428|ak-2026-primary-precinct.csv:26-28429|ak-2026-primary-precinct.csv:27-28430|ak-2026-primary-precinct.csv:28-28431|ak-2026-primary-precinct.csv:29-28432|ak-2026-primary-precinct.csv:30-28433|ak-2026-primary-precinct.csv:31-28434|ak-2026-primary-precinct.csv:32-28435,
2026,2026-08-18,AK,Senate,S,regular,primary,,results_complete,"Darden, Dustin Thomas House|Grauberger, Fred C.|Grayson, Richard|Hafner, Carol ""Kitty""|Heikes, Gerald L.|Hill, Sidney ""Sid""|Kohlhaas, Scott A.|Leslie, David B.|Mayers, Richard B.|McElwain, Heather|Peltola, Mary|Roberts, Reece J.|Saucerman, Shirley A.|Southworth, Earl D. ""Skip""|Sullivan, Dan S.|Sullivan, Daniel J. Jr.",https://www.elections.alaska.gov/enr26/results/GA_ENR_Precinct_State_of_Alaska.csv,ak-2026-primary-precinct.csv:2-28405|ak-2026-primary-precinct.csv:3-28406|ak-2026-primary-precinct.csv:4-28407|ak-2026-primary-precinct.csv:5-28408|ak-2026-primary-precinct.csv:6-28409|ak-2026-primary-precinct.csv:7-28410|ak-2026-primary-precinct.csv:8-28411|ak-2026-primary-precinct.csv:9-28412|ak-2026-primary-precinct.csv:10-28413|ak-2026-primary-precinct.csv:11-28414|ak-2026-primary-precinct.csv:12-28415|ak-2026-primary-precinct.csv:13-28416|ak-2026-primary-precinct.csv:14-28417|ak-2026-primary-precinct.csv:15-28418|ak-2026-primary-precinct.csv:17-28420|ak-2026-primary-precinct.csv:16-28419,
