race_id,candidate,attempted_url,outcome,notes,url,raw_path,source_candidate_name,gap_kind,metadata_document_id,lead_index,role,resolution
national-reciWW5o3Sg5OjAgj-dem-primary,Jorge DeFendini,https://www.google.com/search?q=Jorge+DeFendini+Alderperson+Ward+1%2C+Ithaca+Common+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Ann C Lewis,https://www.google.com/search?q=Ann+C+Lewis+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,"Clifford A Florence, Jr",https://www.google.com/search?q=Clifford+A+Florence%2C+Jr+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Josie T McClary,https://www.google.com/search?q=Josie+T+McClary+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Kelly Cheatle,https://www.google.com/search?q=Kelly+Cheatle+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Kevin Stewart,https://www.google.com/search?q=Kevin+Stewart+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Lashunda C Leslie-Smith,https://www.google.com/search?q=Lashunda+C+Leslie-Smith+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Luis Aponte,https://www.google.com/search?q=Luis+Aponte+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,"Miguel A Melendez, Jr",https://www.google.com/search?q=Miguel+A+Melendez%2C+Jr+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Miquel Powell,https://www.google.com/search?q=Miquel+Powell+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Mitch Gruber,https://www.google.com/search?q=Mitch+Gruber+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Niner M Davis,https://www.google.com/search?q=Niner+M+Davis+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Stanley Martin,https://www.google.com/search?q=Stanley+Martin+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Tonya Noel Stevens,https://www.google.com/search?q=Tonya+Noel+Stevens+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-ceb86db4c84836622c21,Victor H Sanchez,https://www.google.com/search?q=Victor+H+Sanchez+City+Council+2025+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
national-recz9WOUNjTC3V34x-dem-primary,Robert Graham,https://www.google.com/search?q=Robert+Graham+Plainfield+City+Council%2C+Ward+1+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
national-recz9WOUNjTC3V34x-dem-primary,Yasmin Griffin,https://www.google.com/search?q=Yasmin+Griffin+Plainfield+City+Council%2C+Ward+1+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-3f9a5712e5759d632957,"Wynton R. Johnson, Sr.",https://www.google.com/search?q=Wynton+R.+Johnson%2C+Sr.+County+Council+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-9a964e5d79326deb3255,Brandell Adams,https://www.google.com/search?q=Brandell+Adams+State+Senate+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-9a964e5d79326deb3255,Chedrick Greene,https://www.google.com/search?q=Chedrick+Greene+State+Senate+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-9a964e5d79326deb3255,Martin L. Blank,https://www.google.com/search?q=Martin+L.+Blank+State+Senate+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-9a964e5d79326deb3255,Pamela Pugh,https://www.google.com/search?q=Pamela+Pugh+State+Senate+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-9a964e5d79326deb3255,Serenity Hope Salak,https://www.google.com/search?q=Serenity+Hope+Salak+State+Senate+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-9a964e5d79326deb3255,William Morrone,https://www.google.com/search?q=William+Morrone+State+Senate+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-d696522faa4508ad99d7,Robert Graham,https://www.google.com/search?q=Robert+Graham+City+Council+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-e187caea2168121e2e21,Bill Kinne,https://www.google.com/search?q=Bill+Kinne+County+Legislature+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-e87b28f84c6a49987afa,Juliana Bennett,https://www.google.com/search?q=Juliana+Bennett+State+Assembly+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-fd97e89a58d56d7d9494,Christa Tichy,https://www.google.com/search?q=Christa+Tichy+County+Council+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-fd97e89a58d56d7d9494,Hamza Khan,https://www.google.com/search?q=Hamza+Khan+County+Council+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-fd97e89a58d56d7d9494,Lelia B. True,https://www.google.com/search?q=Lelia+B.+True+County+Council+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-fd97e89a58d56d7d9494,Muhammad Arif Wali,https://www.google.com/search?q=Muhammad+Arif+Wali+County+Council+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-fd97e89a58d56d7d9494,Prabu Selvam,https://www.google.com/search?q=Prabu+Selvam+County+Council+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-fd97e89a58d56d7d9494,Scott Evan Goldberg,https://www.google.com/search?q=Scott+Evan+Goldberg+County+Council+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-fd97e89a58d56d7d9494,Steve Solomon,https://www.google.com/search?q=Steve+Solomon+County+Council+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-fd97e89a58d56d7d9494,Vicki Vergagni,https://www.google.com/search?q=Vicki+Vergagni+County+Council+2026+campaign+issues+questionnaire,bounded_discovery_no_retained_candidate_words,No usable candidate-authored or directly quoted campaign-period source was recovered in this bounded pass.,,,,,,,,
race-963c37b83b359ddc79cb,Amber Fellows,https://web.archive.org/web/20260416013915id_/https://www.amber4thepeople.com/,recovered_archived_platform,Pre-primary first-party platform capture retained.,,,,,,,,
race-e87b28f84c6a49987afa,Juliana Bennett,https://www.julianabennett.com/policy,empty_javascript_shell,Direct capture contained no extractable platform body; search snippets were not substituted for a full source.,,,,,,,,
race-440dcbc50602efe64cb3,Johanna Carmona | Juan Ardila,https://citizensunion.org/voters-guide/2024-primary-election/assembly-district-37-democratic-party-primary-2/,cloudflare_block_page,Blocked response was rejected and not retained as evidence.,,,,,,,,
race-fd97e89a58d56d7d9494,Josie Caballero,https://josieformaryland.com/,recovered_timing_unverified,Full first-party source retained; publication timing remains unverified.,,,,,,,,
race-6d7952e39ee3bae35dff,Paul Costa,https://www.bing.com/search?q=%22Paul%20Costa%22%20State%20House%202018%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-896b7a238243a848b1c2,Amish Shah,https://www.bing.com/search?q=%22Amish%20Shah%22%20State%20House%202018%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-896b7a238243a848b1c2,Denise Link,https://www.bing.com/search?q=%22Denise%20Link%22%20State%20House%202018%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-896b7a238243a848b1c2,Fred Dominguez,https://www.bing.com/search?q=%22Fred%20Dominguez%22%20State%20House%202018%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-896b7a238243a848b1c2,Jennifer Longdon,https://www.phoenixnewtimes.com/news/commissioner-john-glenn-conflict-questions-on-ld24-donations-10651444,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-896b7a238243a848b1c2,John Glenn,https://www.phoenixnewtimes.com/news/commissioner-john-glenn-conflict-questions-on-ld24-donations-10651444,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-896b7a238243a848b1c2,Ken Clark,https://www.phoenixnewtimes.com/news/commissioner-john-glenn-conflict-questions-on-ld24-donations-10651444,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-c74ad0b73e1151dcdf19,Danny K. Davis,https://davis.house.gov/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-c74ad0b73e1151dcdf19,Richard Mayers,https://www.elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?ID=9OgkA2T5Azw%3D,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-5984c9799d268a401686,Karen Elena Torrent,https://ggwash.org/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-5984c9799d268a401686,Richard Lawrence Saslaw,https://ggwash.org/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-686ed0f1771e83016f0c,Irma Marianela Corado,https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-3c627e0363e4b2564075,Catia Sharp,https://electionstats.state.ma.us/elections/view/140574,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-53f4a0c7a1770190ca18,Jessica Scarane,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-7ab35229d5841ad0bb44,José Garza,https://www.joseforda.com/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-7ab35229d5841ad0bb44,Margaret Moore,https://countyclerk.traviscountytx.gov/elections/results/2020/20200303/20200303_Dem.pdf,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-a15fa79529a2d8246fd8,Alexandria Ocasio-Cortez,https://www.ocasiocortez.com/issues,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-a15fa79529a2d8246fd8,Michelle Caruso-Cabrera,https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-a15fa79529a2d8246fd8,Samuel H. Sloan,https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-bc91cd01622a56afcdbd,Andy J. Marte,https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-de378ad3073d92f58c34,Dan Michniewicz,https://electionarchive.washtenaw.org/eng/contests/view/2527,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-de378ad3073d92f58c34,David A. Silkworth,https://electionarchive.washtenaw.org/eng/contests/view/2527,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-f8472a6d24864b436bac,Jason Salmon,https://bklyner.com/former-montgomery-staffer-jason-salmon-enters-race-to-replace-her-if-she-retires/,cached_source_reviewed_no_accepted_excerpt,"Cached source was reviewed but did not yield a sufficiently attributable, substantive candidate statement selected for this bundle.",,,,,,,,
race-f8472a6d24864b436bac,Tremaine S. Wright,https://www.brooklynpaper.com/party-favored-candidate-looks-to-stave-off-progressive-insurgents-in-north-brooklyn-senate-race/,cached_source_reviewed_no_accepted_excerpt,"Cached source was reviewed but did not yield a sufficiently attributable, substantive candidate statement selected for this bundle.",,,,,,,,
race-60a20e415203eadd2b99,Briget Rein,https://jimowles.org/news/candidate-answers-to-joldc-briget-rein-for-city-council-district-39,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-60a20e415203eadd2b99,Douglas M. Schneider,https://www.psreader.com/doug-schneider-on-rebuilding-reform/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-60a20e415203eadd2b99,Jessica Simmons,https://jessicasimmonsforbrooklyn.com/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-60a20e415203eadd2b99,Mamnun M. Haq,https://bklyner.com/district-39-city-council-candidates-brooklyn,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Alexander White,https://www.bing.com/search?q=%22Alexander%20White%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Anthony Hall Jr.,https://www.bing.com/search?q=%22Anthony%20Hall%20Jr.%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Brittan Hardgers,https://www.bing.com/search?q=%22Brittan%20Hardgers%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Jasmin Reggler,https://www.bing.com/search?q=%22Jasmin%20Reggler%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Jazzmyn Ivery,https://www.bing.com/search?q=%22Jazzmyn%20Ivery%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Jonathan Hardin,https://www.bing.com/search?q=%22Jonathan%20Hardin%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Kim Smith,https://www.bing.com/search?q=%22Kim%20Smith%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Leticia Astacio,https://www.bing.com/search?q=%22Leticia%20Astacio%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Luis Aponte,https://www.bing.com/search?q=%22Luis%20Aponte%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Miguel Melendez Jr.,https://www.bing.com/search?q=%22Miguel%20Melendez%20Jr.%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Miquel Powell,https://www.bing.com/search?q=%22Miquel%20Powell%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Mitch Gruber,https://www.bing.com/search?q=%22Mitch%20Gruber%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Patricia McGahee,https://www.bing.com/search?q=%22Patricia%20McGahee%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Victor Sanchez,https://reconnectrochester.org/2021/05/2021-candidates-for-rochester,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-84ecee2258420ae34951,Willie Lightfoot Jr.,https://rochesterbeacon.com/2021/03/30/rochester-police-reform-plan-approved,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-9488fafc0bceacab9ee9,Christine E. Corrado,https://www.bing.com/search?q=%22Christine%20E.%20Corrado%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-9488fafc0bceacab9ee9,Jaclyn Richard,https://www.bing.com/search?q=%22Jaclyn%20Richard%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-1a63cae0504360d8eb38,Andrew Kalloch,https://andrewkalloch.com/the-issues,cached_source_reviewed_no_accepted_excerpt,"Cached source was reviewed but did not yield a sufficiently attributable, substantive candidate statement selected for this bundle.",,,,,,,,
race-1a63cae0504360d8eb38,G. Tommy Smith,https://katu.com/news/know-your-candidates/tommy-smith-d-running-for-congress-district-4,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-1a63cae0504360d8eb38,Jake Matthews,https://results.oregonvotes.gov/ResultsSW.aspx?cty=00&map=CTY&type=CTYALL,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-1a63cae0504360d8eb38,John Selker,https://selker4congress.org/issues,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-1a63cae0504360d8eb38,Sami Al-Abdrabbuh,https://samiforcongress.com/news,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-1a63cae0504360d8eb38,Steve Laible,https://results.oregonvotes.gov/ResultsSW.aspx?cty=00&map=CTY&type=CTYALL,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-4add975df09b0b0aaa6d,Earl Childress,https://enr.sos.mo.gov/ReturnsOfficeRaces.aspx?arc&cty=99&oeid=750003954&oid=38,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-4add975df09b0b0aaa6d,Michael Daniels,https://enr.sos.mo.gov/ReturnsOfficeRaces.aspx?arc&cty=99&oeid=750003954&oid=38,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-4add975df09b0b0aaa6d,Ron Harshaw,https://enr.sos.mo.gov/ReturnsOfficeRaces.aspx?arc&cty=99&oeid=750003954&oid=38,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-4add975df09b0b0aaa6d,Steve Roberts,https://enr.sos.mo.gov/ReturnsOfficeRaces.aspx?arc&cty=99&oeid=750003954&oid=38,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-9c5f47278f523126e61b,Junaid Ahmed,https://www.junaidforcongress.com/issues,cached_source_reviewed_no_accepted_excerpt,"Cached source was reviewed but did not yield a sufficiently attributable, substantive candidate statement selected for this bundle.",,,,,,,,
race-9c5f47278f523126e61b,Raja Krishnamoorthi,https://krishnamoorthi.house.gov/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-a036ccb35ff1bcadc510,Olanike Alabi,https://results.elections.ny.gov/document/131,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-deff03074ea69358d8e9,Sandy Pappas,https://web.archive.org/web/20220805014447id_/https://sandypappas.com/vision,cached_source_reviewed_no_accepted_excerpt,"Cached source was reviewed but did not yield a sufficiently attributable, substantive candidate statement selected for this bundle.",,,,,,,,
race-deff03074ea69358d8e9,Sheigh Freeberg,https://www.spfe28.org/wp-content/uploads/2022/03/SD-65-Sheigh-Freeberg.pdf,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-2b388b22da81a36b8441,Bryan Lindstrom,https://elsemanarioonline.com/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-2b388b22da81a36b8441,Michael Carter,https://www.carterforcolorado.com/campaign-news,cached_source_reviewed_no_accepted_excerpt,"Cached source was reviewed but did not yield a sufficiently attributable, substantive candidate statement selected for this bundle.",,,,,,,,
race-9ec6691d67b9c9ad482a,Andrea L. Crooms,https://vopaction.org/wp-content/uploads/2024/05/House_Crooms_Andrea.pdf,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-9ec6691d67b9c9ad482a,McKayla Wilkes,https://marylandmatters.org/2023/06/15/wilkes-kicks-off-third-campaign-to-represent-southern-maryland-in-congress,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-9ec6691d67b9c9ad482a,Quincy Bareebe,https://quincybareebe.squarespace.com/issues,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-dd06d2c4839b786be1bd,José Garza,https://web.archive.org/web/20200225041734id_/https://www.joseforda.com/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-d0d830cb7a9e40e91152,Adrienne E. Adams,https://www.nycvotes.org/whats-on-the-ballot/2025-primary-election/mayor/profile?bannerTitle=Adrienne+E+Adams&boroughCode=K&candidateId=2063&cct=active&districtID=45&electionCycle=2025&geoAreaAbbr&officeType=1&officelevel=1&partyId=D,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-d0d830cb7a9e40e91152,Brad Lander,https://www.nycvotes.org/whats-on-the-ballot/2025-primary-election/mayor/profile?bannerTitle=Adrienne+E+Adams&boroughCode=K&candidateId=2063&cct=active&districtID=45&electionCycle=2025&geoAreaAbbr&officeType=1&officelevel=1&partyId=D,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-d0d830cb7a9e40e91152,Jessica Ramos,https://jimowles.org/news/candidate-answers-to-joldc-jessica-ramos-for-nyc-mayor-2025,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-d0d830cb7a9e40e91152,Michael Blake,https://www.nycvotes.org/whats-on-the-ballot/2025-primary-election/mayor/profile?bannerTitle=Michael+A+Blake&boroughCode=K&candidateId=2193&cct=active&districtID=45&electionCycle=2025&geoAreaAbbr&officeType=1&officelevel=1&partyId=D,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-d0d830cb7a9e40e91152,Paperboy Love Prince,https://www.nycvotes.org/whats-on-the-ballot/2025-primary-election/mayor/profile?bannerTitle=Adrienne+E+Adams&boroughCode=K&candidateId=2063&cct=active&districtID=45&electionCycle=2025&geoAreaAbbr&officeType=1&officelevel=1&partyId=D,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-d0d830cb7a9e40e91152,Scott M. Stringer,https://jimowles.org/news/candidate-answers-to-joldc-scott-stringer-for-nyc-mayor-2025,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
race-d0d830cb7a9e40e91152,Selma K. Bartholomew,https://www.nycvotes.org/whats-on-the-ballot/2025-primary-election/mayor/profile?bannerTitle=Dr+Selma+Bartholomew&boroughCode=K&candidateId=2981&cct=active&districtID=45&electionCycle=2025&geoAreaAbbr&officeType=1&officelevel=1&partyId=D,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,,,,,,
