race_id,candidate,attempted_url,outcome,notes,source_candidate_name,gap_kind,role
race-3f9a5712e5759d632957,Shayla D. Adams-Stafford,https://caribbeanpac.org/documents/2026-candidates/md-candidates-2026/prince-georges/MD%20PG%20Council%205%20Adams%20Shayla.pdf?usp=drive_link,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-4999db34a0dac2410460,"Benjamin ""Ben"" McAdams",https://www.mcadamsforil.com/platform,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-963c37b83b359ddc79cb,Nicole A. Brown,https://www.wemu.org/wemu-news/2026-07-23/august-primary-race-for-mayor-of-ypsilanti-nicole-brown,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-d696522faa4508ad99d7,Yasmin Griffin,https://www.griffinforcouncil.com/issues,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-e187caea2168121e2e21,Jo Bennett,https://electjobennett.com/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fd97e89a58d56d7d9494,Dana Eugene Gassaway,https://www.montgomery4all.org/dana-e-gassaway-2026,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fd97e89a58d56d7d9494,Fatmata Barrie,https://www.montgomery4all.org/fatmata-barrie-2026,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fd97e89a58d56d7d9494,Jeremiah Pope,https://moderatelymoco.com/jeremiah-pope-candidate-for-montgomery-county-council-at-large-moderately-moco-candidate-introduction-series,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fd97e89a58d56d7d9494,Jim McNulty,https://www.montgomery4all.org/jim-mcnulty-2026,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fd97e89a58d56d7d9494,Karla Silvestre,https://www.montgomery4all.org/karla-silvestre-2026,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fd97e89a58d56d7d9494,Laurie-Anne Sayles,https://www.montgomery4all.org/laurie-anne-sayles-2026,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fd97e89a58d56d7d9494,Marc Elrich,https://www.montgomery4all.org/marc-elrich-2026,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fd97e89a58d56d7d9494,Matt Losak,https://patch.com/maryland/rockville/election-2026-matt-losak-explains-why-hes-running-office,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fd97e89a58d56d7d9494,Radwan Chowdhury,https://www.montgomery4all.org/radwan-chowdhury-2026,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fd97e89a58d56d7d9494,Josie Caballero,https://josieformaryland.com/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-6d7952e39ee3bae35dff,Paul Costa,https://www.bing.com/search?q=%22Paul%20Costa%22%20State%20House%202018%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-896b7a238243a848b1c2,Amish Shah,https://www.bing.com/search?q=%22Amish%20Shah%22%20State%20House%202018%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-896b7a238243a848b1c2,Denise Link,https://www.bing.com/search?q=%22Denise%20Link%22%20State%20House%202018%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-896b7a238243a848b1c2,Fred Dominguez,https://www.bing.com/search?q=%22Fred%20Dominguez%22%20State%20House%202018%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-896b7a238243a848b1c2,Jennifer Longdon,https://www.phoenixnewtimes.com/news/commissioner-john-glenn-conflict-questions-on-ld24-donations-10651444,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-896b7a238243a848b1c2,John Glenn,https://www.phoenixnewtimes.com/news/commissioner-john-glenn-conflict-questions-on-ld24-donations-10651444,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-896b7a238243a848b1c2,Ken Clark,https://www.phoenixnewtimes.com/news/commissioner-john-glenn-conflict-questions-on-ld24-donations-10651444,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-c74ad0b73e1151dcdf19,Danny K. Davis,https://davis.house.gov/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-c74ad0b73e1151dcdf19,Richard Mayers,https://www.elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?ID=9OgkA2T5Azw%3D,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-5984c9799d268a401686,Karen Elena Torrent,https://ggwash.org/view/72115/senator-dick-saslaw-defends-his-record-and-talks-about-the-future-of-northern-virginia,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-5984c9799d268a401686,Richard Lawrence Saslaw,https://ggwash.org/view/72115/senator-dick-saslaw-defends-his-record-and-talks-about-the-future-of-northern-virginia,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-3c627e0363e4b2564075,Catia Sharp,https://www.progressivemass.com/wp-content/uploads/2021/03/2020_House_Catia-Sharp.pdf,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-7ab35229d5841ad0bb44,José Garza,https://www.austinchronicle.com/news/how-much-reform-is-enough-in-the-travis-county-district-attorney-race-11675308/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-7ab35229d5841ad0bb44,Margaret Moore,https://www.austinchronicle.com/news/how-much-reform-is-enough-in-the-travis-county-district-attorney-race-11675308/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-a15fa79529a2d8246fd8,Samuel H. Sloan,https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-bc91cd01622a56afcdbd,Andy J. Marte,https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-de378ad3073d92f58c34,Dan Michniewicz,https://electionarchive.washtenaw.org/eng/contests/view/2527,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-de378ad3073d92f58c34,David A. Silkworth,https://electionarchive.washtenaw.org/eng/contests/view/2527,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-f8472a6d24864b436bac,Tremaine S. Wright,https://www.brooklynpaper.com/party-favored-candidate-looks-to-stave-off-progressive-insurgents-in-north-brooklyn-senate-race/,cached_source_reviewed_no_accepted_excerpt,"Cached source was reviewed but did not yield a sufficiently attributable, substantive candidate statement selected for this bundle.",,,
race-60a20e415203eadd2b99,Douglas M. Schneider,https://www.psreader.com/doug-schneider-on-rebuilding-reform/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-60a20e415203eadd2b99,Jessica Simmons,https://jessicasimmonsforbrooklyn.com/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-60a20e415203eadd2b99,Mamnun M. Haq,https://bklyner.com/district-39-city-council-candidates-brooklyn,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Alexander White,https://www.bing.com/search?q=%22Alexander%20White%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Anthony Hall Jr.,https://www.bing.com/search?q=%22Anthony%20Hall%20Jr.%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Brittan Hardgers,https://www.bing.com/search?q=%22Brittan%20Hardgers%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Jasmin Reggler,https://www.bing.com/search?q=%22Jasmin%20Reggler%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Jazzmyn Ivery,https://www.bing.com/search?q=%22Jazzmyn%20Ivery%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Jonathan Hardin,https://www.bing.com/search?q=%22Jonathan%20Hardin%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Kim Smith,https://www.bing.com/search?q=%22Kim%20Smith%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Leticia Astacio,https://www.bing.com/search?q=%22Leticia%20Astacio%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Luis Aponte,https://www.bing.com/search?q=%22Luis%20Aponte%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Miguel Melendez Jr.,https://www.bing.com/search?q=%22Miguel%20Melendez%20Jr.%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Miquel Powell,https://www.bing.com/search?q=%22Miquel%20Powell%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Mitch Gruber,https://www.bing.com/search?q=%22Mitch%20Gruber%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Patricia McGahee,https://www.bing.com/search?q=%22Patricia%20McGahee%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Victor Sanchez,https://reconnectrochester.org/2021/05/2021-candidates-for-rochester,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-84ecee2258420ae34951,Willie Lightfoot Jr.,https://rochesterbeacon.com/2021/03/30/rochester-police-reform-plan-approved,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-9488fafc0bceacab9ee9,Christine E. Corrado,https://www.bing.com/search?q=%22Christine%20E.%20Corrado%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-9488fafc0bceacab9ee9,Jaclyn Richard,https://www.bing.com/search?q=%22Jaclyn%20Richard%22%20City%20Council%202021%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-1a63cae0504360d8eb38,Andrew Kalloch,https://andrewkalloch.com/the-issues,cached_source_reviewed_no_accepted_excerpt,"Cached source was reviewed but did not yield a sufficiently attributable, substantive candidate statement selected for this bundle.",,,
race-1a63cae0504360d8eb38,G. Tommy Smith,https://katu.com/news/know-your-candidates/tommy-smith-d-running-for-congress-district-4,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-1a63cae0504360d8eb38,Jake Matthews,https://results.oregonvotes.gov/ResultsSW.aspx?cty=00&map=CTY&type=CTYALL,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-1a63cae0504360d8eb38,John Selker,https://selker4congress.org/issues,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-1a63cae0504360d8eb38,Sami Al-Abdrabbuh,https://samiforcongress.com/news,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-1a63cae0504360d8eb38,Steve Laible,https://results.oregonvotes.gov/ResultsSW.aspx?cty=00&map=CTY&type=CTYALL,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-4add975df09b0b0aaa6d,Earl Childress,https://enr.sos.mo.gov/ReturnsOfficeRaces.aspx?arc&cty=99&oeid=750003954&oid=38,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-4add975df09b0b0aaa6d,Michael Daniels,https://enr.sos.mo.gov/ReturnsOfficeRaces.aspx?arc&cty=99&oeid=750003954&oid=38,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-4add975df09b0b0aaa6d,Ron Harshaw,https://enr.sos.mo.gov/ReturnsOfficeRaces.aspx?arc&cty=99&oeid=750003954&oid=38,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-9c5f47278f523126e61b,Junaid Ahmed,https://news.wttw.com/elections/voters-guide/2022/Junaid-Ahmed,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-9c5f47278f523126e61b,Raja Krishnamoorthi,https://news.wttw.com/elections/voters-guide/2022/Raja-Krishnamoorthi,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-2b388b22da81a36b8441,Bryan Lindstrom,https://elsemanarioonline.com/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-2b388b22da81a36b8441,Michael Carter,https://www.carterforcolorado.com/campaign-news,cached_source_reviewed_no_accepted_excerpt,"Cached source was reviewed but did not yield a sufficiently attributable, substantive candidate statement selected for this bundle.",,,
race-9ec6691d67b9c9ad482a,Andrea L. Crooms,https://assets.nationbuilder.com/lwvmaryland/pages/525/attachments/original/1712663421/AACPrimaryVG2024_website_4-8-24comp.pdf?1712663421=,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-9ec6691d67b9c9ad482a,McKayla Wilkes,https://marylandmatters.org/2023/06/15/wilkes-kicks-off-third-campaign-to-represent-southern-maryland-in-congress,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-9ec6691d67b9c9ad482a,Quincy Bareebe,https://assets.nationbuilder.com/lwvmaryland/pages/525/attachments/original/1712663421/AACPrimaryVG2024_website_4-8-24comp.pdf?1712663421=,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-d0d830cb7a9e40e91152,Paperboy Love Prince,https://www.nycvotes.org/whats-on-the-ballot/2025-primary-election/mayor/profile?bannerTitle=Adrienne+E+Adams&boroughCode=K&candidateId=2063&cct=active&districtID=45&electionCycle=2025&geoAreaAbbr&officeType=1&officelevel=1&partyId=D,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-d0d830cb7a9e40e91152,Selma K. Bartholomew,https://www.nycvotes.org/whats-on-the-ballot/2025-primary-election/mayor/profile?bannerTitle=Dr+Selma+Bartholomew&boroughCode=K&candidateId=2981&cct=active&districtID=45&electionCycle=2025&geoAreaAbbr&officeType=1&officelevel=1&partyId=D,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-d0d830cb7a9e40e91152,Whitney R. Tilson,https://www.nycvotes.org/whats-on-the-ballot/2025-primary-election/mayor/profile?bannerTitle=Whitney+R+Tilson&boroughCode=K&candidateId=2920&cct=active&districtID=45&electionCycle=2025&geoAreaAbbr&officeType=1&officelevel=1&partyId=D,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-22a899eddaf5c65171b5,Val Thomason,https://valfornevada.com/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-3b2b88f146005f2e7e13,Dave Zeglen,https://www.michigandaily.com/news/ann-arbor/dave-zeglen-aidan-sova-ann-arbor-ward-4,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-7280deaba4ff6d65102b,Fannie Ip,https://www.bing.com/search?q=%22Fannie%20Ip%22%20State%20Assembly%202026%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-7280deaba4ff6d65102b,Grauaven Olivares,https://www.bing.com/search?q=%22Grauaven%20Olivares%22%20State%20Assembly%202026%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-7280deaba4ff6d65102b,Morton Minsley,https://www.bing.com/search?q=%22Morton%20Minsley%22%20State%20Assembly%202026%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-d8835fb9366a2e5d54c7,Amar Mukunda,https://americanbazaaronline.com/2025/09/19/amar-mukunda-launches-campaign-for-maryland-house-of-delegates-in-district-39-467791,cached_source_reviewed_no_accepted_excerpt,"Cached source was reviewed but did not yield a sufficiently attributable, substantive candidate statement selected for this bundle.",,,
race-d8835fb9366a2e5d54c7,Gabriel Acevero,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-d8835fb9366a2e5d54c7,Lesley J. Lopez,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-d8835fb9366a2e5d54c7,Robert T. Wu,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-e311906b4ccb39c194bc,Betty Bailey,https://district5run.com/,listed_candidate_route_retained_for_recovery_review,No attributable source was promoted after the bounded candidate route.,,,
race-e311906b4ccb39c194bc,Dave Duncan,https://www.bing.com/search?q=%22Dave%20Duncan%22%20City%20Council%202026%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-e311906b4ccb39c194bc,Donna Purvis,https://www.bing.com/search?q=%22Donna%20Purvis%22%20City%20Council%202026%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-e311906b4ccb39c194bc,Ray Barker,https://www.bing.com/search?q=%22Ray%20Barker%22%20City%20Council%202026%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-e311906b4ccb39c194bc,Wallace Garner,https://www.bing.com/search?q=%22Wallace%20Garner%22%20City%20Council%202026%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-e8e05c727cae155eb824,Mckayla Wilkes,https://www.bing.com/search?q=%22Mckayla%20Wilkes%22%20County%20Commissioner%202026%20campaign%20issues%20questionnaire,candidate_specific_search_http_200_no_source_promoted,No attributable source was promoted after the bounded candidate route.,,,
race-22a899eddaf5c65171b5,Venise L. Karris,https://www.votekarris.com/issues,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-3b2b88f146005f2e7e13,Aidan Sova,https://www.voteaidansova.com/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-996219411814ef8b62f1,Luke Alfaro-Jungmann,https://abqdsa.org/electoral-work,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-a0ccc13a066fcae2bee5,Dylan Wegela,https://dylanwegela.com/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-d8835fb9366a2e5d54c7,Greg Wims,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-e8e05c727cae155eb824,"James F. Wade, Sr.",https://votejameswade.com/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-0deb7056246c06a2c331,Satnaam Mago,https://web.archive.org/web/20260320060653id_/https://www.letsgomago.com/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-93787fac3bcf83084723,Farrah Chaichi,https://www.chaichifororegon.com/the-issues,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-d0d830cb7a9e40e91152,Zohran Mamdani,https://jimowles.org/news/candidate-answers-to-joldc-zohran-kwame-mamdani-for-nyc-mayor-2025,duplicate_alias_excluded,Duplicate discovery lead suppressed in favor of canonical NYC mayor race ID.,,,
race-29704c58690113fb2a50,Kristen Gonzalez,https://jimowles.org/news/candidate-answers-to-joldc-kristen-gonzalez-for-ny-senate-district-17-2022,wrong_office_or_district_excluded,"Body office is 'New York State Senate District 17', which does not match canonical State Senate District 59.",,,
race-65136bae40d3d3d9d35a,Crystal Hudson,https://jimowles.org/news/candidate-answers-to-joldc-crystal-hudson-for-city-council-district-35,wrong_office_or_district_excluded,"Body office is 'City Council District 1 Explain, based on life experiences and accomplishments, why you believe you are best qualified to represent your district', which does not match canonical City Council District 35.",,,
race-2ad627f1f643d221f19f,Pierina Sanchez,https://jimowles.org/news/candidate-answers-to-joldc-pierina-sanchez-for-city-council-district-14,accepted_identity_no_safe_excerpt,"Body identity and office/cycle were accepted, but no short candidate-answer anchor passed semantic/context review.",,,
race-8c1736034dcd6cd4f3ba,Evie Hantzopoulos,https://jimowles.org/news/candidate-answers-to-joldc-kenya-handy-hilliard-for-city-council-district-40-4gash,accepted_identity_no_safe_excerpt,"Body identity and office/cycle were accepted, but no short candidate-answer anchor passed semantic/context review.",,,
race-db2bbdecf941c5b1478e,Jaslin Kaur,https://jimowles.org/news/candidate-answers-to-joldc-jaslin-kaur-for-city-council-district-23,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-1222367a071612c7736a,Jacqui Painter,https://www.brooklynpaper.com/2021-elections-38th-district-candidates,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-24aa59df50abd920bfce,Zohran Kwame Mamdani,https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-a47f2c44662b82173189,Anita Prizio,https://web.archive.org/web/20181108190712id_/https://ballotpedia.org/Anita_Prizio | https://ballotpedia.org/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-3db59a6535d2b87f2703,Vincent Chirico,https://www.vote.nyc/page/election-results-summary-2017,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-126843eb8d9937b28ff1,"Angela ""Angie"" Villescaz",https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-126843eb8d9937b28ff1,Gina Ortiz Jones,https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-126843eb8d9937b28ff1,Jay Hulings,https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-126843eb8d9937b28ff1,Judy Canales,https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-126843eb8d9937b28ff1,Rick Treviño,https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-7d7842f6876d4d0f9ce9,Elliott McFadden,https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-7d7842f6876d4d0f9ce9,Mary Street Wilson,https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a945b216b91745281d99,Danyahel (Danny) Norris,https://www.harrisvotes.com/Election-Results/ElectionArchives,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a945b216b91745281d99,John F. Miller,https://www.harrisvotes.com/Election-Results/ElectionArchives,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a945b216b91745281d99,"Prince E. Bryant, II",https://www.harrisvotes.com/Election-Results/ElectionArchives,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-b4f6fe7d9ee2bac1986f,Ali A. Khorasani,https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-b4f6fe7d9ee2bac1986f,H. P. Parvizian,https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-b4f6fe7d9ee2bac1986f,J. Darnell Jones,https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-b4f6fe7d9ee2bac1986f,Silky Malik,https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-b4f6fe7d9ee2bac1986f,Todd Litton,https://elections.sos.state.tx.us/elchist324_state.htm,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-bf6c66701601243da841,Franklin Bynum,https://www.harrisvotes.com/Election-Results/ElectionArchives,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-aa619f073bb1cd24ef4e,Carlos Ramirez-Rosa,https://www.elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?ID=9OgkA2T5Azw%3D | https://chicagotribune.com/ | https://www.chicagotribune.com/2017/11/28/gutierrez-tries-to-anoint-garcia-successor-in-chicago-politics-shake-up,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
