document_id,candidate_name,source_url,source_sha256,rejected_publication_date,publication_date,campaign_window_status,analysis_scope,analysis_issues,reason
0694fed1062b78e146d37084,Martin J. O'Malley,https://web.archive.org/web/20150815141242id_/https://martinomalley.com/15-goals/,0c341dc5d18d15d6a74eb0934cee9dffa1543d8dd6edf6a8df5b07cc406b97e3,2015-08-15,,undated,analysis,,"The2015 snapshot supports the2016 campaign window, but its capture day is not a verified publication day. Keep these two dates conceptually separate."
2da71ec0c2382edceb772756,Martin J. O'Malley,https://web.archive.org/web/20150815141242id_/https://martinomalley.com/15-goals/,0c341dc5d18d15d6a74eb0934cee9dffa1543d8dd6edf6a8df5b07cc406b97e3,2015-08-15,,undated,analysis,,"The2015 snapshot supports the2016 campaign window, but its capture day is not a verified publication day. Keep these two dates conceptually separate."
c34b2e51a4886b8fbeae1609,Martin J. O'Malley,https://web.archive.org/web/20150815141242id_/https://martinomalley.com/15-goals/,0c341dc5d18d15d6a74eb0934cee9dffa1543d8dd6edf6a8df5b07cc406b97e3,2015-08-15,,undated,analysis,,"The2015 snapshot supports the2016 campaign window, but its capture day is not a verified publication day. Keep these two dates conceptually separate."
e37bad41d53de96ba2544ce0,Martin J. O'Malley,https://web.archive.org/web/20150815141242id_/https://martinomalley.com/15-goals/,0c341dc5d18d15d6a74eb0934cee9dffa1543d8dd6edf6a8df5b07cc406b97e3,2015-08-15,,undated,analysis,,"The2015 snapshot supports the2016 campaign window, but its capture day is not a verified publication day. Keep these two dates conceptually separate."
75093100202226dbb9f89b50,Martin J. O'Malley,https://web.archive.org/web/20150815141242id_/https://martinomalley.com/15-goals/,0c341dc5d18d15d6a74eb0934cee9dffa1543d8dd6edf6a8df5b07cc406b97e3,2015-08-15,,undated,analysis,,"The2015 snapshot supports the2016 campaign window, but its capture day is not a verified publication day. Keep these two dates conceptually separate."
b1092dbc6977f2e591f1d242,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
7aadf21bd9bb73b68afd05d7,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
095c29e9e049379796793c0c,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
1dea89d98d400c6582caecc0,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
338bf2eb19df2ea9886161b9,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
33fed504d478db241c8a7e1b,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
352509f59cd63623f62ee7b9,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
8606a4f175ca2b86e0de1272,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
bd33992518a902052358ee46,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
d81cb7b5da002ea0ee59f6b2,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
da579acf6d56a9eb0f0eec13,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
2d3202bfc6305c2bc8e3a74e,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
47e4cce66d4a96c892b52b82,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
84c50a675fa143bd5a6f3842,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
50298adb4e9f70862e70a352,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
8fd864ed5a2e9eb410f991e8,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
f36827af1cc4d2c1949cc173,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
249f05dc7cc911b9c54db4cd,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
4a806e5bd093ecfe2f8c8682,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
a1232e66e8c257251a22d4ca,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
d53ac3ee6f50af6ff923efd9,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
0f1c785a7ae11039ca5d8a51,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
13ec3b2ddce404c3c35c245e,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
3a476c3266ed9354f88ddb08,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
79ffd20b1c6a90e158df4a57,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
a912b1c5cbe5ac478ff7d2a0,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
b9f795745aae15ec5ec8ef07,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
68b5599f4b5b8087e55bb6a7,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
ad49647ec7c9a99c36776da5,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
4825c196dda2f9d9e36379fa,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
d32f51657a2d758d2a8bb7ce,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
94de1f73dc7b43b433c9bdd4,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
77dd35ddff773b6c64f5228c,Bernie Sanders,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,d9fc63d68b43a1e19ecd2fa6f6b3e8288d44f21f98ae52859d0d8965518e5f1a,2020-01-05,,undated,analysis,,January5 is the actual archive-capture day. Original publication is not established by the retained page; the real capture still establishes pre-primary availability.
6f9940531d5b75a7728986b5,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
4dcce47e669726cbfadce062,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
1bc72c795ef76a6378d95e5a,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
3c69f55c0ecc66c16e3ca027,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
43e0cef0b04fb3fe152063de,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
72dd680a3bb9198ad3a5b77e,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
74d55dc3b7568cf29a43c559,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
7850766a9d92156f77c847cb,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
a47e83d0d990ee241f5d4e85,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
c6780bd942b65d999de5e28a,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
f28947c400550b5c5d9c939f,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
4615557c783b25bf2e62f145,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
52d0b923d131dd1a1a45e2a1,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
5e7771d4bd79e2ddb5192a7d,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
242eddca871062768c600f5b,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
daa21a4574af9bf7e5476264,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
f9359d5ce58e7d73abdd7013,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
47f8cb7f24218e2de02e47b8,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
3606c28611c7e3c7b8840541,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
3c9cbc81e8259bb6d71c8ffd,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
7d7feddd35520f6720897387,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
c228a0a5a568292e3c4d7514,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
954a2c34a9f3e66b8e3671a0,Amy Klobuchar,https://web.archive.org/web/20191109194626id_/https://amyklobuchar.com/issues/,ef4497dd6f9d98301e787005c1d24c07cc5167974f3f6ed453d02f93a124b89b,2019-11-09,2019-09-12,in_window,analysis,,"Page-specific retained WebPage JSON-LD gives September12,2019 for publication and modification. November9 is the separate archive-capture date."
f3d514b5e853851d9c3ca72c,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
a24423486400dfdccbc2cead,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
1427c429e9238d6f172f537b,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
2885bbb14874ba802ee0a8bd,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
2ccbdf5e35344b1e6d68743c,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
63aac0080531ff00e964904e,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
6c7673ba6ab685bc9bd958f2,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
9f4f476a27b14dfd0dfa31b9,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
a7cf8e7a192155a7a545309a,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
c36be247d1b6c8f381c646bc,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
c619c574b098884633db0083,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
40251f9bf2beb5f3e32334ec,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
7795eb0662269a5744ab2302,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
79b7cd21ba2ac58a1f1dd36d,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
33d319486fabeb07fa7cebcc,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
a7334bb3bb7da9d6f074fa35,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
e0f2ed74529f812f19d825e8,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
cd756d60ba1dcc7cba8ab08a,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
64e5af17a9e197ebaa99b994,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
78b0b3ba47a2c3fa41f62168,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
