document_id,source_id,metadata_document_id,race_id,candidate_name,url,final_url,publication_date,capture_date,retrieved_at,raw_path,sha256,bytes,content_type,status,title,notes
04d1af0b60b8228e09a0c84e,src-hist-a-14-04d1af0b60b8228e09a0c84e,04d1af0b60b8228e09a0c84e,race-a493243e3fd4b72b829f,Kenyan R. McDuffie,https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-kenyan-mcduffie,https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-kenyan-mcduffie/,,,2026-08-19T23:48:50.030470+00:00,data/raw/policy_historical_a/04d1af0b60b8228e09a0c84e-4a1bf502fc0177ca.html,4a1bf502fc0177caf446d4f98bc70378595b8ee9f3921319ac59606cbbdafdf6,137728,text/html,timing_unverified,Get to know DC mayoral candidate Kenyan McDuffie - WTOP News,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
08e2dc4983cf3fe693986adb,src-hist-a-14-08e2dc4983cf3fe693986adb,08e2dc4983cf3fe693986adb,race-a493243e3fd4b72b829f,Hope Solomon,https://hopefordc.com/,https://hopefordc.com/,,,2026-08-19T23:48:48.515180+00:00,data/raw/policy_historical_a/08e2dc4983cf3fe693986adb-0be7687ea9d83fce.html,0be7687ea9d83fce3b437229a47e296aa287095cecbad6bf4e2ecee5f6a9c6f8,139745,text/html,timing_unverified,Hope for DC,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
3ccfa13eaec4ace9eaa36a09,src-hist-a-14-3ccfa13eaec4ace9eaa36a09,3ccfa13eaec4ace9eaa36a09,race-a493243e3fd4b72b829f,Janeese Lewis George,https://janeesefordc.com/platform/homes-for-all,https://janeesefordc.com/platform/homes-for-all/,,,2026-08-19T23:26:21.239161+00:00,data/raw/policy_historical_a/3ccfa13eaec4ace9eaa36a09-47f319f268db8672.html,47f319f268db86722a8c8dba98ee008db7816df3b4f5db9dfc24761ed79c3c8e,68847,text/html,timing_unverified,Homes For All | Janeese Lewis George for DC Mayor,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
6f8a3b462010171e600aeba0,src-hist-a-14-6f8a3b462010171e600aeba0,6f8a3b462010171e600aeba0,race-a493243e3fd4b72b829f,"Vincent Orange (""VO"")",https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-vincent-orange,https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-vincent-orange/,,,2026-08-19T23:47:35.444433+00:00,data/raw/policy_historical_a/6f8a3b462010171e600aeba0-875c8d92129c49d8.html,875c8d92129c49d8ccee6e16e12e1cc53ac82dcc65ad7d051e73503729de7fe5,123252,text/html,timing_unverified,Get to know DC mayoral candidate Vincent Orange - WTOP News,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
74370b60876ed56efcb21984,src-hist-a-14-74370b60876ed56efcb21984,74370b60876ed56efcb21984,race-a493243e3fd4b72b829f,Rini Sampath,https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-rini-sampath,https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-rini-sampath/,,,2026-08-19T23:44:52.212877+00:00,data/raw/policy_historical_a/74370b60876ed56efcb21984-4c30c2846e40ef44.html,4c30c2846e40ef44e2704b543fdcbec7579590ebfc31bcff962448779d212f45,134849,text/html,timing_unverified,Get to know DC mayoral candidate Rini Sampath - WTOP News,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
d616667e39b4a634f1d651c5,src-hist-a-14-d616667e39b4a634f1d651c5,d616667e39b4a634f1d651c5,race-a493243e3fd4b72b829f,Gary Goodweather,https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-gary-goodweather,https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-gary-goodweather/,,,2026-08-19T23:47:33.076185+00:00,data/raw/policy_historical_a/d616667e39b4a634f1d651c5-e1f457bd7af4b668.html,e1f457bd7af4b668876e071b6eaf2af9c8d7494b580f7b375b647f3bd5f6aad9,137638,text/html,timing_unverified,Get to know DC mayoral candidate Gary Goodweather - WTOP News,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
e34a310d9a65367938e986bf,src-hist-a-14-e34a310d9a65367938e986bf,e34a310d9a65367938e986bf,race-a493243e3fd4b72b829f,Ernest E. Johnson,https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-ernest-johnson,https://wtop.com/dc-election/2026/06/get-to-know-dc-mayoral-candidate-ernest-johnson/,,,2026-08-19T23:52:13.055638+00:00,data/raw/policy_historical_a/e34a310d9a65367938e986bf-4e6500a71f945d3c.html,4e6500a71f945d3c39e4b6f750d59310d4fc5374895254477b755b7bb57918ba,135831,text/html,timing_unverified,Get to know DC mayoral candidate Ernest Johnson - WTOP News,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
2eac6dc10c011d9c43101023,src-hist-a-15-2eac6dc10c011d9c43101023,2eac6dc10c011d9c43101023,race-a8714bfc41c3a8b6f98f,Melissa Orlando,https://wqclt.org/wp-content/uploads/2026/06/WQCLT_2026_Complete_Candidate_Responses.pdf,https://wqclt.org/wp-content/uploads/2026/06/WQCLT_2026_Complete_Candidate_Responses.pdf,,,2026-08-20T00:06:25.282319+00:00,data/raw/policy_historical_a/2eac6dc10c011d9c43101023-7aebec378d7d3a02.pdf,7aebec378d7d3a02059056ea54f2699bf9efed0e1066e4a353f2cc8d417f0a61,501684,application/pdf,timing_unverified,WQCLT_2026_Complete_Candidate_Responses.docx,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
7ceb9fe4da3355332162649b,src-hist-a-15-7ceb9fe4da3355332162649b,7ceb9fe4da3355332162649b,race-a8714bfc41c3a8b6f98f,Pia Rahman,https://politicsny.com/2026/06/01/campaign-insiders-a-qa-with-ad-37-candidate-pia-rahman/,https://politicsny.com/2026/06/01/campaign-insiders-a-qa-with-ad-37-candidate-pia-rahman/,2026-06-01,,2026-08-20T19:32:09.799135+00:00,data/raw/policy_historical_a/7ceb9fe4da3355332162649b-69050756839d325a.html,69050756839d325ac7d68117eb0d33b105479d3bf17c9898445407bb55bbd1f7,92714,text/html,used,Campaign Insiders: A Q&A with AD-37 Candidate Pia Rahman,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=pre_primary_screened. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
9edb7157d826d1d8ed1e1669,src-hist-a-15-9edb7157d826d1d8ed1e1669,9edb7157d826d1d8ed1e1669,race-a8714bfc41c3a8b6f98f,Samantha Kattan,https://www.samanthaforqueens.com/,https://www.samanthaforqueens.com/,,,2026-08-19T23:43:17.213306+00:00,data/raw/policy_historical_a/9edb7157d826d1d8ed1e1669-32769b65222e4ef4.html,32769b65222e4ef433d8f3d5c585ac9acb5787fc3ba011cd73b4e4deefd2e9e4,782473,text/html,timing_unverified,Samantha for Queens,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
2fe0a3ae041c7b925ba55614,src-hist-a-16-2fe0a3ae041c7b925ba55614,2fe0a3ae041c7b925ba55614,race-bac785822c8a53b0ea8e,Raaheela Ahmed,https://www.raaheela.com/issues.html,https://www.raaheela.com/issues.html,,,2026-08-19T23:20:53.095125+00:00,data/raw/policy_historical_a/2fe0a3ae041c7b925ba55614-97b8de6a10c25e52.html,97b8de6a10c25e528b80942a077656d880911dbb38b2036eaaba7ff62e34b434,21345,text/html,timing_unverified,RAAHEELA AHMED - Elect Raaheela: a proven community leader and advocate for us all!,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
505514ef44aaaac2bf160c3e,src-hist-a-16-505514ef44aaaac2bf160c3e,505514ef44aaaac2bf160c3e,race-bac785822c8a53b0ea8e,Ron Watson,https://www.ronformaryland.com/,https://www.ronformaryland.com/,,,2026-08-19T23:24:11.789387+00:00,data/raw/policy_historical_a/505514ef44aaaac2bf160c3e-262872b11f61a472.html,262872b11f61a47235b2b9786d2afa2c366a0abed4ad49e89c15d825e3e87425,583771,text/html,timing_unverified,"Politician |Ron Watson, PhD | Maryland State Senator","Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
b31c976b521230cdb66c62f9,src-hist-a-17-b31c976b521230cdb66c62f9,b31c976b521230cdb66c62f9,race-d6b2b42e806068d1745f,Tammy Carpenter,https://tammyfororegon.com/platform,https://tammyfororegon.com/platform/,,,2026-08-19T23:26:20.399028+00:00,data/raw/policy_historical_a/b31c976b521230cdb66c62f9-9286a3f46307f976.html,9286a3f46307f97666dd171b64f78505b82b22112d907e5f99f40a09c1be8c9b,154365,text/html,timing_unverified,What I Stand For – Tammy Carpenter for OR House District 27,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
cbd44ed1d7d92ab4e838cb39,src-hist-a-17-cbd44ed1d7d92ab4e838cb39,cbd44ed1d7d92ab4e838cb39,race-d6b2b42e806068d1745f,Ashley Hartmeier-Prigg,https://oregoncapitalchronicle.com/voter-guides/contests/2026-democratic-primary-oregon-house-district-27/,https://oregoncapitalchronicle.com/voter-guides/contests/2026-democratic-primary-oregon-house-district-27/,,,2026-08-20T19:31:46.698727+00:00,data/raw/policy_historical_a/cbd44ed1d7d92ab4e838cb39-4a2b7cd77af736ba.html,4a2b7cd77af736ba3508d00974ec5678a6e347d80b579e08909f9163ffdfaa67,243107,text/html,timing_unverified,"Oregon House, 27th District: Beaverton | Voter Guide: 2026 Primary Election • Oregon Capital Chronicle","Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
b34e93863d4895f35f965ba7,src-hist-a-18-b34e93863d4895f35f965ba7,b34e93863d4895f35f965ba7,race-f1e0f94b57d24c62031b,Gabriel Sanchez,https://www.sanchezforgeorgia.com/our-vision,https://www.sanchezforgeorgia.com/our-vision,,,2026-08-19T23:30:33.288953+00:00,data/raw/policy_historical_a/b34e93863d4895f35f965ba7-e0a1b78c6dda81cf.html,e0a1b78c6dda81cfc10547d93c9662f3ba9b0e5e067dc91da26452646caa45e2,451763,text/html,timing_unverified,Issues — Gabriel Sanchez for Georgia HD 42,"Seeded from legacy quotation-source inventory; collect full document text for audit coverage. | Seeded from existing candidate corpus URL Review status follows packet timing_status=timing_unverified_same_cycle_capture. Identity is based on the canonical registry and cached source association, not an independently revalidated ballot record."
