term,positive_mean_tfidf,negative_mean_tfidf,tfidf_difference,positive_npmi,negative_npmi,npmi_difference,composite_score,favored_group
focusing,0.0,0.000159566269,-0.000159566269,-1.0,-0.064760480996,-0.935239519004,-0.935399085273,cold
biofuels,0.0,0.000156568038,-0.000156568038,-1.0,-0.064760480996,-0.935239519004,-0.935396087042,cold
troops,0.0,0.000156568038,-0.000156568038,-1.0,-0.064760480996,-0.935239519004,-0.935396087042,cold
twice,0.0,0.000156343958,-0.000156343958,-1.0,-0.064760480996,-0.935239519004,-0.935395862962,cold
globally,0.0,0.000155369045,-0.000155369045,-1.0,-0.064760480996,-0.935239519004,-0.935394888049,cold
geographic,0.0,0.000154348711,-0.000154348711,-1.0,-0.064760480996,-0.935239519004,-0.935393867715,cold
operating,0.0,0.000154133997,-0.000154133997,-1.0,-0.064760480996,-0.935239519004,-0.935393653001,cold
purposes,0.0,0.000152782877,-0.000152782877,-1.0,-0.064760480996,-0.935239519004,-0.935392301881,cold
million,0.0,0.001088997161,-0.001088997161,-1.0,-0.065699846312,-0.934300153688,-0.935389150848,cold
partner,0.0,0.000147621293,-0.000147621293,-1.0,-0.064760480996,-0.935239519004,-0.935387140297,cold
preventative,0.0,0.000146303246,-0.000146303246,-1.0,-0.064760480996,-0.935239519004,-0.93538582225,cold
daca,0.0,0.000145000029,-0.000145000029,-1.0,-0.064760480996,-0.935239519004,-0.935384519033,cold
percentage,0.0,0.000145000029,-0.000145000029,-1.0,-0.064760480996,-0.935239519004,-0.935384519033,cold
parity,0.0,0.000144847236,-0.000144847236,-1.0,-0.064760480996,-0.935239519004,-0.93538436624,cold
evaluate,0.0,0.000144745554,-0.000144745554,-1.0,-0.064760480996,-0.935239519004,-0.935384264557,cold
automatic,0.0,0.000141101353,-0.000141101353,-1.0,-0.064760480996,-0.935239519004,-0.935380620356,cold
executives,0.0,0.000128963602,-0.000128963602,-1.0,-0.064760480996,-0.935239519004,-0.935368482606,cold
rail,0.0,0.000467830355,-0.000467830355,-1.0,-0.065131495411,-0.934868504589,-0.935336334944,cold
excessive,0.0,0.000403255994,-0.000403255994,-1.0,-0.065131495411,-0.934868504589,-0.935271760583,cold
economies,0.0,0.000388471724,-0.000388471724,-1.0,-0.065131495411,-0.934868504589,-0.935256976313,cold
security,0.0,0.003149394463,-0.003149394463,-1.0,-0.069012068276,-0.930987931724,-0.934137326187,cold
pass,0.0,0.000704138281,-0.000704138281,-1.0,-0.067662987064,-0.932337012936,-0.933041151216,cold
sparc,0.0,0.000434976858,-0.000434976858,-1.0,-0.067853185541,-0.932146814459,-0.932581791317,cold
central,0.0,0.000412457168,-0.000412457168,-1.0,-0.067853185541,-0.932146814459,-0.932559271627,cold
relations,0.0,0.000412087807,-0.000412087807,-1.0,-0.067853185541,-0.932146814459,-0.932558902266,cold
trafficking,0.0,0.000386477585,-0.000386477585,-1.0,-0.067853185541,-0.932146814459,-0.932533292044,cold
indian,0.0,0.000928529258,-0.000928529258,-1.0,-0.06869798503,-0.93130201497,-0.932230544228,cold
rate,0.0,0.000922835333,-0.000922835333,-1.0,-0.06869798503,-0.93130201497,-0.932224850303,cold
manufacturing,0.0,0.000851417119,-0.000851417119,-1.0,-0.06869798503,-0.93130201497,-0.932153432089,cold
gas,0.0,0.000850786509,-0.000850786509,-1.0,-0.070022266423,-0.929977733577,-0.930828520086,cold
bargain,0.0,0.00068741906,-0.00068741906,-1.0,-0.070022266423,-0.929977733577,-0.930665152637,cold
medical,0.0,0.002335803093,-0.002335803093,-1.0,-0.072586779971,-0.927413220029,-0.929749023122,cold
harm,0.0,0.000600136618,-0.000600136618,-1.0,-0.071735401483,-0.928264598517,-0.928864735135,cold
inflation,0.0,0.000477656328,-0.000477656328,-1.0,-0.071735401483,-0.928264598517,-0.928742254845,cold
de,0.0,0.000458314878,-0.000458314878,-1.0,-0.071988211692,-0.928011788308,-0.928470103187,cold
nursing,0.0,0.000458142517,-0.000458142517,-1.0,-0.071988211692,-0.928011788308,-0.928469930825,cold
vehicles,0.0,0.000411755001,-0.000411755001,-1.0,-0.071988211692,-0.928011788308,-0.92842354331,cold
recover,0.0,0.000355959046,-0.000355959046,-1.0,-0.071988211692,-0.928011788308,-0.928367747355,cold
street,0.0,0.000309060691,-0.000309060691,-1.0,-0.071988211692,-0.928011788308,-0.928320848999,cold
done,0.0,0.000300076577,-0.000300076577,-1.0,-0.071988211692,-0.928011788308,-0.928311864885,cold
faster,0.0,0.000286406128,-0.000286406128,-1.0,-0.071988211692,-0.928011788308,-0.928298194436,cold
bills,0.0,0.000271128854,-0.000271128854,-1.0,-0.071988211692,-0.928011788308,-0.928282917162,cold
nationwide,0.0,0.00026832231,-0.00026832231,-1.0,-0.071988211692,-0.928011788308,-0.928280110618,cold
reforming,0.0,0.000262909037,-0.000262909037,-1.0,-0.071988211692,-0.928011788308,-0.928274697345,cold
22,0.0,0.000634008577,-0.000634008577,-1.0,-0.073987545322,-0.926012454678,-0.926646463255,cold
cities,0.0,0.000588486919,-0.000588486919,-1.0,-0.073987545322,-0.926012454678,-0.926600941597,cold
voters,0.0,0.000532926104,-0.000532926104,-1.0,-0.073987545322,-0.926012454678,-0.926545380782,cold
officers,0.0,0.002325339583,-0.002325339583,-1.0,-0.076514315913,-0.923485684087,-0.92581102367,cold
medicare,0.0,0.001428909226,-0.001428909226,-1.0,-0.075812707892,-0.924187292108,-0.925616201334,cold
safety,0.0,0.002741088858,-0.002741088858,-1.0,-0.078846823626,-0.921153176374,-0.923894265232,cold
amendment,0.0,0.001059441355,-0.001059441355,-1.0,-0.077338753959,-0.922661246041,-0.923720687396,cold
nuclear,0.0,0.0005184421,-0.0005184421,-1.0,-0.077016295998,-0.922983704002,-0.923502146102,cold
victims,0.0,0.000420676533,-0.000420676533,-1.0,-0.077016295998,-0.922983704002,-0.923404380534,cold
unfair,0.0,0.000403857569,-0.000403857569,-1.0,-0.077016295998,-0.922983704002,-0.923387561571,cold
vice,0.0,0.000378474608,-0.000378474608,-1.0,-0.077016295998,-0.922983704002,-0.92336217861,cold
rates,0.0,0.000909808955,-0.000909808955,-1.0,-0.078310255976,-0.921689744024,-0.92259955298,cold
collectively,0.0,0.000761177285,-0.000761177285,-1.0,-0.078637610849,-0.921362389151,-0.922123566437,cold
contributions,0.0,0.000707449591,-0.000707449591,-1.0,-0.078637610849,-0.921362389151,-0.922069838743,cold
regulate,0.0,0.00042297014,-0.00042297014,-1.0,-0.078732887007,-0.921267112993,-0.921690083133,cold
scale,0.0,0.000378894047,-0.000378894047,-1.0,-0.078732887007,-0.921267112993,-0.92164600704,cold
seniors,0.0,0.001100163817,-0.001100163817,-1.0,-0.079459752008,-0.920540247992,-0.92164041181,cold
mail,0.0,0.000365209344,-0.000365209344,-1.0,-0.078732887007,-0.921267112993,-0.921632322337,cold
trade,0.0,0.001272750571,-0.001272750571,-1.0,-0.079646096394,-0.920353903606,-0.921626654177,cold
implicit,0.0,0.000340243178,-0.000340243178,-1.0,-0.078732887007,-0.921267112993,-0.921607356171,cold
prosecution,0.0,0.000327129491,-0.000327129491,-1.0,-0.078732887007,-0.921267112993,-0.921594242484,cold
equally,0.0,0.000280954756,-0.000280954756,-1.0,-0.078732887007,-0.921267112993,-0.921548067749,cold
marginalized,0.0,0.00027207153,-0.00027207153,-1.0,-0.078732887007,-0.921267112993,-0.921539184523,cold
minimize,0.0,0.000262282354,-0.000262282354,-1.0,-0.078732887007,-0.921267112993,-0.921529395347,cold
friendly,0.0,0.000254635014,-0.000254635014,-1.0,-0.078732887007,-0.921267112993,-0.921521748006,cold
treatments,0.0,0.000248760359,-0.000248760359,-1.0,-0.078732887007,-0.921267112993,-0.921515873352,cold
attention,0.0,0.000241541298,-0.000241541298,-1.0,-0.078732887007,-0.921267112993,-0.921508654291,cold
offenders,0.0,0.000238698314,-0.000238698314,-1.0,-0.078732887007,-0.921267112993,-0.921505811307,cold
unacceptable,0.0,0.000234226725,-0.000234226725,-1.0,-0.078732887007,-0.921267112993,-0.921501339718,cold
cracking,0.0,0.000232786337,-0.000232786337,-1.0,-0.078732887007,-0.921267112993,-0.92149989933,cold
expenditures,0.0,0.000217976523,-0.000217976523,-1.0,-0.078732887007,-0.921267112993,-0.921485089516,cold
disorders,0.0,0.000213721423,-0.000213721423,-1.0,-0.078732887007,-0.921267112993,-0.921480834416,cold
murdered,0.0,0.000211931976,-0.000211931976,-1.0,-0.078732887007,-0.921267112993,-0.921479044969,cold
powers,0.0,0.000202406818,-0.000202406818,-1.0,-0.078732887007,-0.921267112993,-0.921469519811,cold
brutality,0.0,0.000197761517,-0.000197761517,-1.0,-0.078732887007,-0.921267112993,-0.92146487451,cold
specialized,0.0,0.00019614874,-0.00019614874,-1.0,-0.078732887007,-0.921267112993,-0.921463261733,cold
childcare,0.0,0.001211662664,-0.001211662664,-1.0,-0.08082735298,-0.91917264702,-0.920384309683,cold
crimes,0.0,0.000570350503,-0.000570350503,-1.0,-0.081031954684,-0.918968045316,-0.919538395819,cold
28,0.0,0.000602981161,-0.000602981161,-1.0,-0.081221584515,-0.918778415485,-0.919381396647,cold
populations,0.0,0.000485176738,-0.000485176738,-1.0,-0.081221584515,-0.918778415485,-0.919263592224,cold
departments,0.0,0.000401983927,-0.000401983927,-1.0,-0.081221584515,-0.918778415485,-0.919180399412,cold
nations,0.0,0.001209868329,-0.001209868329,-1.0,-0.082042209179,-0.917957790821,-0.91916765915,cold
reduce,0.0,0.001874908244,-0.001874908244,-1.0,-0.0827200105,-0.9172799895,-0.919154897744,cold
placed,0.0,0.000365793855,-0.000365793855,-1.0,-0.081221584515,-0.918778415485,-0.91914420934,cold
causes,0.0,0.000321421251,-0.000321421251,-1.0,-0.081221584515,-0.918778415485,-0.919099836737,cold
big,0.0,0.000774283301,-0.000774283301,-1.0,-0.082466036399,-0.917533963601,-0.918308246902,cold
specialists,0.0,0.000413385804,-0.000413385804,-1.0,-0.08285116438,-0.91714883562,-0.917562221424,cold
nevada,0.0,0.000340435368,-0.000340435368,-1.0,-0.08285116438,-0.91714883562,-0.917489270988,cold
iranian,0.0,0.000321522292,-0.000321522292,-1.0,-0.08285116438,-0.91714883562,-0.917470357912,cold
domain,0.0,0.00029427464,-0.00029427464,-1.0,-0.08285116438,-0.91714883562,-0.91744311026,cold
stabilize,0.0,0.000263063693,-0.000263063693,-1.0,-0.08285116438,-0.91714883562,-0.917411899313,cold
advisory,0.0,0.00023149605,-0.00023149605,-1.0,-0.08285116438,-0.91714883562,-0.91738033167,cold
2023,0.0,0.000222592356,-0.000222592356,-1.0,-0.08285116438,-0.91714883562,-0.917371427976,cold
rape,0.0,0.000214348194,-0.000214348194,-1.0,-0.08285116438,-0.91714883562,-0.917363183815,cold
43,0.0,0.000206692902,-0.000206692902,-1.0,-0.08285116438,-0.91714883562,-0.917355528522,cold
surrounding,0.0,0.000206692902,-0.000206692902,-1.0,-0.08285116438,-0.91714883562,-0.917355528522,cold
49,0.0,0.00019956556,-0.00019956556,-1.0,-0.08285116438,-0.91714883562,-0.917348401181,cold
sanctuary,0.0,0.00019956556,-0.00019956556,-1.0,-0.08285116438,-0.91714883562,-0.917348401181,cold
expedited,0.0,0.000175375795,-0.000175375795,-1.0,-0.08285116438,-0.91714883562,-0.917324211416,cold
hemisphere,0.0,0.000175375795,-0.000175375795,-1.0,-0.08285116438,-0.91714883562,-0.917324211416,cold
contract,0.0,0.000165354321,-0.000165354321,-1.0,-0.08285116438,-0.91714883562,-0.917314189942,cold
monthly,0.0,0.000158558938,-0.000158558938,-1.0,-0.08285116438,-0.91714883562,-0.917307394559,cold
4th,0.0,0.000152300033,-0.000152300033,-1.0,-0.08285116438,-0.91714883562,-0.917301135653,cold
consensual,0.0,0.000152300033,-0.000152300033,-1.0,-0.08285116438,-0.91714883562,-0.917301135653,cold
vacant,0.0,0.000152300033,-0.000152300033,-1.0,-0.08285116438,-0.91714883562,-0.917301135653,cold
explicit,0.0,0.000148394904,-0.000148394904,-1.0,-0.08285116438,-0.91714883562,-0.917297230524,cold
destabilizing,0.0,0.000141156128,-0.000141156128,-1.0,-0.08285116438,-0.91714883562,-0.917289991748,cold
misuse,0.0,0.000141156128,-0.000141156128,-1.0,-0.08285116438,-0.91714883562,-0.917289991748,cold
legitimate,0.0,0.000137795268,-0.000137795268,-1.0,-0.08285116438,-0.91714883562,-0.917286630888,cold
privatized,0.0,0.000137795268,-0.000137795268,-1.0,-0.08285116438,-0.91714883562,-0.917286630888,cold
77,0.0,0.000134590727,-0.000134590727,-1.0,-0.08285116438,-0.91714883562,-0.917283426347,cold
chapter,0.0,0.000123136197,-0.000123136197,-1.0,-0.08285116438,-0.91714883562,-0.917271971817,cold
outsourced,0.0,0.000123136197,-0.000123136197,-1.0,-0.08285116438,-0.91714883562,-0.917271971817,cold
sponsored,0.0,0.000123136197,-0.000123136197,-1.0,-0.08285116438,-0.91714883562,-0.917271971817,cold
donations,0.0,0.000120570859,-0.000120570859,-1.0,-0.08285116438,-0.91714883562,-0.91726940648,cold
nationals,0.0,0.000120570859,-0.000120570859,-1.0,-0.08285116438,-0.91714883562,-0.91726940648,cold
abiding,0.0,0.000115748025,-0.000115748025,-1.0,-0.08285116438,-0.91714883562,-0.917264583645,cold
neighboring,0.0,0.000113478456,-0.000113478456,-1.0,-0.08285116438,-0.91714883562,-0.917262314076,cold
fulfilling,0.0,0.00010919625,-0.00010919625,-1.0,-0.08285116438,-0.91714883562,-0.91725803187,cold
requirement,0.0,0.00010919625,-0.00010919625,-1.0,-0.08285116438,-0.91714883562,-0.91725803187,cold
maga,0.0,0.000107174097,-0.000107174097,-1.0,-0.08285116438,-0.91714883562,-0.917256009717,cold
wifi,0.0,0.000105225477,-0.000105225477,-1.0,-0.08285116438,-0.91714883562,-0.917254061097,cold
pharmacies,0.0,0.000103346451,-0.000103346451,-1.0,-0.08285116438,-0.91714883562,-0.917252182071,cold
documentation,0.0,0.000101533355,-0.000101533355,-1.0,-0.08285116438,-0.91714883562,-0.917250368975,cold
merely,0.0,0.000101533355,-0.000101533355,-1.0,-0.08285116438,-0.91714883562,-0.917250368975,cold
penal,0.0,0.000101533355,-0.000101533355,-1.0,-0.08285116438,-0.91714883562,-0.917250368975,cold
upholds,0.0,0.000101533355,-0.000101533355,-1.0,-0.08285116438,-0.91714883562,-0.917250368975,cold
elsewhere,0.0,9.8091547e-05,-9.8091547e-05,-1.0,-0.08285116438,-0.91714883562,-0.917246927167,cold
similarly,0.0,9.8091547e-05,-9.8091547e-05,-1.0,-0.08285116438,-0.91714883562,-0.917246927167,cold
traditions,0.0,9.8091547e-05,-9.8091547e-05,-1.0,-0.08285116438,-0.91714883562,-0.917246927167,cold
retraining,0.0,9.6456688e-05,-9.6456688e-05,-1.0,-0.08285116438,-0.91714883562,-0.917245292308,cold
weakened,0.0,9.6456688e-05,-9.6456688e-05,-1.0,-0.08285116438,-0.91714883562,-0.917245292308,cold
acquisition,0.0,9.487543e-05,-9.487543e-05,-1.0,-0.08285116438,-0.91714883562,-0.917243711051,cold
currency,0.0,9.487543e-05,-9.487543e-05,-1.0,-0.08285116438,-0.91714883562,-0.917243711051,cold
gathering,0.0,9.487543e-05,-9.487543e-05,-1.0,-0.08285116438,-0.91714883562,-0.917243711051,cold
week,0.0,9.487543e-05,-9.487543e-05,-1.0,-0.08285116438,-0.91714883562,-0.917243711051,cold
brown,0.0,9.3345181e-05,-9.3345181e-05,-1.0,-0.08285116438,-0.91714883562,-0.917242180802,cold
verified,0.0,9.3345181e-05,-9.3345181e-05,-1.0,-0.08285116438,-0.91714883562,-0.917242180802,cold
atlantic,0.0,9.1863512e-05,-9.1863512e-05,-1.0,-0.08285116438,-0.91714883562,-0.917240699132,cold
detainees,0.0,9.1863512e-05,-9.1863512e-05,-1.0,-0.08285116438,-0.91714883562,-0.917240699132,cold
northeast,0.0,9.0428145e-05,-9.0428145e-05,-1.0,-0.08285116438,-0.91714883562,-0.917239263765,cold
opened,0.0,9.0428145e-05,-9.0428145e-05,-1.0,-0.08285116438,-0.91714883562,-0.917239263765,cold
eager,0.0,8.9036942e-05,-8.9036942e-05,-1.0,-0.08285116438,-0.91714883562,-0.917237872562,cold
final,0.0,8.9036942e-05,-8.9036942e-05,-1.0,-0.08285116438,-0.91714883562,-0.917237872562,cold
modal,0.0,8.9036942e-05,-8.9036942e-05,-1.0,-0.08285116438,-0.91714883562,-0.917237872562,cold
reveal,0.0,8.9036942e-05,-8.9036942e-05,-1.0,-0.08285116438,-0.91714883562,-0.917237872562,cold
amending,0.0,8.6379123e-05,-8.6379123e-05,-1.0,-0.08285116438,-0.91714883562,-0.917235214743,cold
export,0.0,8.6379123e-05,-8.6379123e-05,-1.0,-0.08285116438,-0.91714883562,-0.917235214743,cold
gone,0.0,8.6379123e-05,-8.6379123e-05,-1.0,-0.08285116438,-0.91714883562,-0.917235214743,cold
mascots,0.0,8.6379123e-05,-8.6379123e-05,-1.0,-0.08285116438,-0.91714883562,-0.917235214743,cold
reflects,0.0,8.5108842e-05,-8.5108842e-05,-1.0,-0.08285116438,-0.91714883562,-0.917233944462,cold
deserts,0.0,8.387538e-05,-8.387538e-05,-1.0,-0.08285116438,-0.91714883562,-0.917232711001,cold
globe,0.0,8.387538e-05,-8.387538e-05,-1.0,-0.08285116438,-0.91714883562,-0.917232711001,cold
lawyers,0.0,8.387538e-05,-8.387538e-05,-1.0,-0.08285116438,-0.91714883562,-0.917232711001,cold
rehabilitate,0.0,8.387538e-05,-8.387538e-05,-1.0,-0.08285116438,-0.91714883562,-0.917232711001,cold
verify,0.0,8.387538e-05,-8.387538e-05,-1.0,-0.08285116438,-0.91714883562,-0.917232711001,cold
connections,0.0,8.2677161e-05,-8.2677161e-05,-1.0,-0.08285116438,-0.91714883562,-0.917231512781,cold
did,0.0,8.2677161e-05,-8.2677161e-05,-1.0,-0.08285116438,-0.91714883562,-0.917231512781,cold
jurisdictions,0.0,8.2677161e-05,-8.2677161e-05,-1.0,-0.08285116438,-0.91714883562,-0.917231512781,cold
abolishing,0.0,8.1512694e-05,-8.1512694e-05,-1.0,-0.08285116438,-0.91714883562,-0.917230348314,cold
achieved,0.0,8.1512694e-05,-8.1512694e-05,-1.0,-0.08285116438,-0.91714883562,-0.917230348314,cold
combatting,0.0,8.1512694e-05,-8.1512694e-05,-1.0,-0.08285116438,-0.91714883562,-0.917230348314,cold
continental,0.0,8.1512694e-05,-8.1512694e-05,-1.0,-0.08285116438,-0.91714883562,-0.917230348314,cold
discussions,0.0,8.1512694e-05,-8.1512694e-05,-1.0,-0.08285116438,-0.91714883562,-0.917230348314,cold
easy,0.0,8.1512694e-05,-8.1512694e-05,-1.0,-0.08285116438,-0.91714883562,-0.917230348314,cold
flexible,0.0,8.1512694e-05,-8.1512694e-05,-1.0,-0.08285116438,-0.91714883562,-0.917230348314,cold
pursuit,0.0,8.1512694e-05,-8.1512694e-05,-1.0,-0.08285116438,-0.91714883562,-0.917230348314,cold
scientifically,0.0,8.1512694e-05,-8.1512694e-05,-1.0,-0.08285116438,-0.91714883562,-0.917230348314,cold
accurately,0.0,8.0380573e-05,-8.0380573e-05,-1.0,-0.08285116438,-0.91714883562,-0.917229216193,cold
fines,0.0,8.0380573e-05,-8.0380573e-05,-1.0,-0.08285116438,-0.91714883562,-0.917229216193,cold
licenses,0.0,8.0380573e-05,-8.0380573e-05,-1.0,-0.08285116438,-0.91714883562,-0.917229216193,cold
punished,0.0,8.0380573e-05,-8.0380573e-05,-1.0,-0.08285116438,-0.91714883562,-0.917229216193,cold
accounting,0.0,7.9279469e-05,-7.9279469e-05,-1.0,-0.08285116438,-0.91714883562,-0.917228115089,cold
charges,0.0,7.9279469e-05,-7.9279469e-05,-1.0,-0.08285116438,-0.91714883562,-0.917228115089,cold
custody,0.0,7.9279469e-05,-7.9279469e-05,-1.0,-0.08285116438,-0.91714883562,-0.917228115089,cold
dreams,0.0,7.9279469e-05,-7.9279469e-05,-1.0,-0.08285116438,-0.91714883562,-0.917228115089,cold
gateway,0.0,7.9279469e-05,-7.9279469e-05,-1.0,-0.08285116438,-0.91714883562,-0.917228115089,cold
increasingly,0.0,7.9279469e-05,-7.9279469e-05,-1.0,-0.08285116438,-0.91714883562,-0.917228115089,cold
precedent,0.0,7.9279469e-05,-7.9279469e-05,-1.0,-0.08285116438,-0.91714883562,-0.917228115089,cold
repayment,0.0,7.9279469e-05,-7.9279469e-05,-1.0,-0.08285116438,-0.91714883562,-0.917228115089,cold
stations,0.0,7.9279469e-05,-7.9279469e-05,-1.0,-0.08285116438,-0.91714883562,-0.917228115089,cold
abusive,0.0,7.8208125e-05,-7.8208125e-05,-1.0,-0.08285116438,-0.91714883562,-0.917227043745,cold
delays,0.0,7.8208125e-05,-7.8208125e-05,-1.0,-0.08285116438,-0.91714883562,-0.917227043745,cold
diabetes,0.0,7.8208125e-05,-7.8208125e-05,-1.0,-0.08285116438,-0.91714883562,-0.917227043745,cold
leaves,0.0,7.8208125e-05,-7.8208125e-05,-1.0,-0.08285116438,-0.91714883562,-0.917227043745,cold
negotiating,0.0,7.8208125e-05,-7.8208125e-05,-1.0,-0.08285116438,-0.91714883562,-0.917227043745,cold
seven,0.0,7.8208125e-05,-7.8208125e-05,-1.0,-0.08285116438,-0.91714883562,-0.917227043745,cold
wasting,0.0,7.8208125e-05,-7.8208125e-05,-1.0,-0.08285116438,-0.91714883562,-0.917227043745,cold
eradicate,0.0,7.716535e-05,-7.716535e-05,-1.0,-0.08285116438,-0.91714883562,-0.91722600097,cold
fraudulent,0.0,7.716535e-05,-7.716535e-05,-1.0,-0.08285116438,-0.91714883562,-0.91722600097,cold
ignore,0.0,7.716535e-05,-7.716535e-05,-1.0,-0.08285116438,-0.91714883562,-0.91722600097,cold
mobilize,0.0,7.716535e-05,-7.716535e-05,-1.0,-0.08285116438,-0.91714883562,-0.91722600097,cold
salary,0.0,7.716535e-05,-7.716535e-05,-1.0,-0.08285116438,-0.91714883562,-0.91722600097,cold
vermonters,0.0,7.716535e-05,-7.716535e-05,-1.0,-0.08285116438,-0.91714883562,-0.91722600097,cold
criminalize,0.0,7.6150016e-05,-7.6150016e-05,-1.0,-0.08285116438,-0.91714883562,-0.917224985637,cold
durable,0.0,7.6150016e-05,-7.6150016e-05,-1.0,-0.08285116438,-0.91714883562,-0.917224985637,cold
homeland,0.0,7.6150016e-05,-7.6150016e-05,-1.0,-0.08285116438,-0.91714883562,-0.917224985637,cold
linguistic,0.0,7.6150016e-05,-7.6150016e-05,-1.0,-0.08285116438,-0.91714883562,-0.917224985637,cold
55,0.0,7.5161055e-05,-7.5161055e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223996675,cold
closure,0.0,7.5161055e-05,-7.5161055e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223996675,cold
collecting,0.0,7.5161055e-05,-7.5161055e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223996675,cold
enrolled,0.0,7.5161055e-05,-7.5161055e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223996675,cold
exorbitant,0.0,7.5161055e-05,-7.5161055e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223996675,cold
expose,0.0,7.5161055e-05,-7.5161055e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223996675,cold
name,0.0,7.5161055e-05,-7.5161055e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223996675,cold
roles,0.0,7.5161055e-05,-7.5161055e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223996675,cold
staffed,0.0,7.5161055e-05,-7.5161055e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223996675,cold
sub,0.0,7.5161055e-05,-7.5161055e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223996675,cold
administrative,0.0,7.4197452e-05,-7.4197452e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223033072,cold
bike,0.0,7.4197452e-05,-7.4197452e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223033072,cold
compassionate,0.0,7.4197452e-05,-7.4197452e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223033072,cold
displaced,0.0,7.4197452e-05,-7.4197452e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223033072,cold
empowers,0.0,7.4197452e-05,-7.4197452e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223033072,cold
exercising,0.0,7.4197452e-05,-7.4197452e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223033072,cold
haven,0.0,7.4197452e-05,-7.4197452e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223033072,cold
types,0.0,7.4197452e-05,-7.4197452e-05,-1.0,-0.08285116438,-0.91714883562,-0.917223033072,cold
bases,0.0,7.3258244e-05,-7.3258244e-05,-1.0,-0.08285116438,-0.91714883562,-0.917222093864,cold
cashing,0.0,7.3258244e-05,-7.3258244e-05,-1.0,-0.08285116438,-0.91714883562,-0.917222093864,cold
streamline,0.0,7.3258244e-05,-7.3258244e-05,-1.0,-0.08285116438,-0.91714883562,-0.917222093864,cold
tomorrow,0.0,7.3258244e-05,-7.3258244e-05,-1.0,-0.08285116438,-0.91714883562,-0.917222093864,cold
forgiving,0.0,7.2342516e-05,-7.2342516e-05,-1.0,-0.08285116438,-0.91714883562,-0.917221178136,cold
hospital,0.0,7.2342516e-05,-7.2342516e-05,-1.0,-0.08285116438,-0.91714883562,-0.917221178136,cold
injuries,0.0,7.2342516e-05,-7.2342516e-05,-1.0,-0.08285116438,-0.91714883562,-0.917221178136,cold
steagall,0.0,7.2342516e-05,-7.2342516e-05,-1.0,-0.08285116438,-0.91714883562,-0.917221178136,cold
stricter,0.0,7.2342516e-05,-7.2342516e-05,-1.0,-0.08285116438,-0.91714883562,-0.917221178136,cold
underground,0.0,7.2342516e-05,-7.2342516e-05,-1.0,-0.08285116438,-0.91714883562,-0.917221178136,cold
juveniles,0.0,7.1449398e-05,-7.1449398e-05,-1.0,-0.08285116438,-0.91714883562,-0.917220285018,cold
safeguards,0.0,7.0578064e-05,-7.0578064e-05,-1.0,-0.08285116438,-0.91714883562,-0.917219413684,cold
inequity,0.0,6.4304458e-05,-6.4304458e-05,-1.0,-0.08285116438,-0.91714883562,-0.917213140079,cold
oo,0.0,6.4304458e-05,-6.4304458e-05,-1.0,-0.08285116438,-0.91714883562,-0.917213140079,cold
250,0.0,6.028543e-05,-6.028543e-05,-1.0,-0.08285116438,-0.91714883562,-0.91720912105,cold
perceived,0.0,5.966393e-05,-5.966393e-05,-1.0,-0.08285116438,-0.91714883562,-0.917208499551,cold
register,0.0,4.7437715e-05,-4.7437715e-05,-1.0,-0.08285116438,-0.91714883562,-0.917196273335,cold
agencies,0.0,0.001283762079,-0.001283762079,-1.0,-0.084476417941,-0.915523582059,-0.916807344137,cold
wealthy,0.0,0.000524786047,-0.000524786047,-1.0,-0.084102316646,-0.915897683354,-0.916422469401,cold
legal,0.0,0.002004485553,-0.002004485553,-1.0,-0.085791859123,-0.914208140877,-0.91621262643,cold
immigrants,0.0,0.00117651494,-0.00117651494,-1.0,-0.085769180629,-0.914230819371,-0.915407334311,cold
15,0.0,0.001066250934,-0.001066250934,-1.0,-0.085769180629,-0.914230819371,-0.915297070305,cold
vote,0.0,0.002251156228,-0.002251156228,-1.0,-0.088296822417,-0.911703177583,-0.913954333811,cold
budget,0.0,0.000629597951,-0.000629597951,-1.0,-0.08686992203,-0.91313007797,-0.913759675922,cold
allows,0.0,0.000324291712,-0.000324291712,-1.0,-0.087334583801,-0.912665416199,-0.912989707911,cold
returning,0.0,0.000296499468,-0.000296499468,-1.0,-0.087334583801,-0.912665416199,-0.912961915667,cold
epidemic,0.0,0.000263390095,-0.000263390095,-1.0,-0.087334583801,-0.912665416199,-0.912928806294,cold
