corpus_segment_id,text_sha256,text,source_urls,locators,gold_topic_code,reviewed_by
c7668273d876c1542890d35a,99aaf344f67ab5cdd2eeb70dbc81f9e9d7e7f952d3c4eb570c6a00c984d4f0c1,"I would follow the approach with which I have conducted my career here in Hawaii. We need to rein in unnecessary government spending, which is running rampant in Washington and this administration. No more first-class travel for anyone.",https://www.civilbeat.org/2018/06/candidate-qa-u-s-house-district-1-donna-mercado-kim-3/,paragraph 126,,
2b1a33a3530cddcd98412250,0c3f8e3052498d02f4f30f9fb181c1ec5c0b6232af1d96211515947e47429601,"My efforts will focus on making the Fairfax Center area near the Fairfax County Government Center and Fair Oaks mall a true suburban center that is walkable and served by transit. A key catalyst will be progress on transit in the I-66 median, a corridor that is planned for eventual Metrorail extension. I would like to study the feasibility of Bus Rapid Transit as a short or medium-term solution providing connection to the Vienna Metro station.",https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,paragraph 63,,
b9f53b44ab31578cb333d7a4,dbec96c34d1a7d6e24478c231c94a4d70ef8c10f2c2e8addeee6a00fc3d07d76,"A strong military should act as a deterrent so that most of the time, we won’t have to use it. We must continue to be vigilant about the threat of terrorism, but it’s time to bring our troops home – and make sure they get support and benefits they’ve earned.",https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,paragraph 73,,
7159cbc65b3564bc77f198c7,7ccdeb5cda36984688aa54a92dfea79a0261273e460c95fba6e4f7aca8f7b1b4,"We know that Queens does not get its fair share on too many essential services throughout New York City, and half of the allocated Superstorm Sandy funds still have not been delivered to our borough; Elizabeth will work tirelessly to secure the capital that we deserve.",https://elizabethcrowley.com/issues/environment,paragraph 55 sentence 1,,
1b301eba8eb94e2298f9d62b,c74d3ebf72d93c145a87d9512838257c4285701c0c2b88615e9ae79309b8b16b,"Specifically, decisions have to be made about the county jail, the future of the Shuman Detention Center and our criminal justice system. Affordable housing, homelessness and the poverty that afflicts so many families in this county must all be addressed.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-council-district-11-klein-mcdermott,paragraph 202 sentences 3-4,,
a48108d84d54640f9e05ed0d,ee6705cec9cba2885542f4899ed5ea021dfab19cc4a2d2f7b6af1abf89f2a614,"""We must work together at all levels of government to ensure that every American child receives a world-class public education—no matter their race or zip code. I’ve spent the majority of my adult life working to create more opportunity for young people, and I will continue to make that a top priority as a member of Congress.”",https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,paragraph 47,,
21659161854dd56b9b2e98f1,d05990e0a278ceb6cf4ed60bf72afaa5bb532dca5ccbdc65a3962bbf122b1a76,"So the things that I want to make sure that I’m signing into law are things that are going to reduce costs for Wisconsinites, and that’s going to be health care costs primarily, but also looking at child care. We’ve got other states that we can look at for examples where they’ve been able to subsidize child care for folks. Treating that as infrastructure is going to be something that’s going to be a priority for me.",https://pbswisconsin.org/watch/what-wisconsin-s-2026-governor-hopefuls-want-to-pursue-first/what-wisconsins-2026-governor-hopefuls-want-to-pursue-first-hjb4yp/,paragraph 63 sentences 1-3,,
e5827042b61af465302bce73,7abd0b9fdb3168de84b659963383ccd9f85d9172a50562f899d14ed0692c2db9,Complete the Somerville Community Path. Complete the Grand Junction Path. Promote bike safety and Vision Zero. Protect Affordable Housing Protect existing affordable housing.,http://web.archive.org/web/20160807044232/http://www.mikeconnolly.org:80/progressive_platform,paragraph 38 -> paragraph 42,,
315a96f41161881554396f2a,93257a4d7f261fdee3ffafe1962bfe8ceadda2646b93bc7b737797c2d6231908,"“There are two issues here, because of the organic recycling, now they subdivide the trucks so they are unable to pick up the large articles. You have to call 311 and schedule an appointment, and unfortunately people don’t know that.",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-rev-khader-el-yateem/,paragraph 124 sentences 1-2,,
e0f828bc85b61aa47ad9b0c1,fb9a7c717a9011dd10f590c5762e184caa3690bef492f981c1981469942cb7fa,"Read More Let's Create A Just Justice System More It's time to end our for-profit criminal justice system by ending prison labor, private prisons and detention centers, cash bail systems, and all the other ways our criminal justice system profits off the vulnerable.",https://anthonyclark2018.com/,paragraph 41 -> paragraph 45,,
d85313abf97a5a1689317e0b,2bba9f683d312f643afb0ff0f07fbb522e55dbb4fab993e016aecb90292ecc4c,"This vital work cannot wait. That’s why as your state Senator, I will: Fight to pass an amendment to Virginia’s Constitution explicitly protecting a woman’s right to an abortion and reproductive health services. We need this passed immediately to protect against future Republican efforts to strip away our rights.",https://yasmineforvirginia.com/issues/womens-rights,paragraph 19 -> paragraph 20,,
6e9c3558a53dc1735ec5752c,3dd1c408fd133e637719897702fa627acd61b8724f2acfecb33ac0f065f9062e,"Currently, landlords have outsized power in disputes with renters because a bad mark in your rental history can prevent you from finding housing in the future. We need rental history reform so that one bad experience with a landlord won't ruin your life.",https://omarfateh.org/housing.html,paragraph 52,,
05ea1ac63154cc5ec1672c97,9c4483fbfdccf64afc257b20f0bed1ccd04507241c8c6d17d0fcb3060417cd65,"The need for compassionate, thoughtful, and constituent-oriented service to the community has never been greater. Thank you for your support",http://www.wiltfortownboard.com/,paragraph 17 -> paragraph 19,,
2f194cd69f5b99920f760c46,fdd0975f0965dbe0fe78dd9439ae2d9310e7b0f55cbc6fdf3335d999066dc4d3,"It’s important to note that solitary confinement is disproportionately inflicted on Black and Latinx people, young people, queer, transgender and gender non-conforming people and people with mental health needs. Replacing solitary with more effective alternatives will ultimately s ave human lives and human potential. As a state senator I will support S1623 the Human Alternatives to Long-Term Solitary Confinement Act.",https://jabariforstatesenate.com/criminal-justice-reform,paragraph 62 sentences 5-7,,
496f01c5e132d3c4b684c174,e11b15710b1af0f02dbfd30f3055b9ff1bcdb42e8e5100735b7af6e4f2940f8b,"They just got notified that for the first time, the city is ordering they pay Pittsburgh Police officers to be on duty. Lowering these unnecessary job assignments will free up officers for work that only they can do.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/pittsburgh-city-council-district-7-botta-gross,paragraph 234 sentences 5-6,,
81ba7765f976f18079d35f4f,8249db7ba006c2696798a49abb66d6a3feda5ded8a022d18d82daa838faf788e,"Ending the “Independent Contractor” Scam Companies like Uber, Lyft, and GrubHub exploit their workers by misclassifying them as independent contractors rather than employees. This allows them to ignore labor laws and removes drivers’ legal right to unionize. But under current New York State law, this is legal. I will fight to pass a labor standard that forces gig companies to recognize these workers as employees.",https://claireforqueens.com/platform/labor,paragraph 42 -> paragraph 43,,
71e53a938b9cf9ded39882a5,dd06a7407e95f591c52d427f99a85e5120fdbb96332bf0352ddafc49fe4bcf17,I am very concerned about public dollars going to private schools and a system that is unaccountable and not transparent in how they may or may not be serving our kids. And so it’s critical that we look at a program that seems more and more to be like a scam.,https://pbswisconsin.org/watch/wisconsin-s-2026-governor-candidates-consider-school-funding/wisconsins-2026-governor-candidates-consider-school-funding-lgrrw3/,paragraph 89,,
2d04c681c813ff631e448a3e,04359af047af0ad288af671777400c5cae68babb7ed504d091232bed33256e9a,"When it is complete, he wants the Green Line Extension to be something that we can all be proud of, and he will continue to make your voice heard as the project moves forward.",http://web.archive.org/web/20160416122402/https://timtoomey.org/transportation/,paragraph 35 sentence 4,,
d3289d1f08f8f4a2479ef332,d3c37a7721dbd3448c191ed0afecc74ec95532af71de1df8cd46fd4922db6aa2,"So the aggravated illegal conversions bill helps to go a step further, but we still need to create that fund, which I think if we’re fining unscrupulous landlords, you can use that money to help relocate people.”",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,paragraph 109 sentence 5,,
0b10f88c850bf6c22b3a354a,27bec44acd9ba787ff2357ad689e070664c3b5882fabe5c7aa6cad6785c2495f,"Home » Issues Health Care Health Care Texas has the highest rate of uninsured residents in the United States, and the rate only dropped to under 20% when the Affordable Care Act went into effect. The problem is even worse in Harris County with almost a third of all residents uninsured. Investing in human capital by ensuring a healthy workforce is good for Texas' economy. Children cannot learn and adults cannot work when they are in poor health. It makes sense to promote the health and well-being of all Texans...",https://web.archive.org/web/20180224062155id_/http://www.ritalucido.com/health_care,paragraph 12 -> paragraph 16 sentences 1-5,,
7c8f028a5f5e2eaecd9b7a07,106d67946e016ebae993b2e47a18dfc981530eb5cd5627db043bd5db90918df7,"James Walkinshaw: In January of this year, 93-year old Pericles Apostolou was killed by a hit-and-run driver on Route 50 in Falls Church. This kind of tragedy should be unacceptable in Fairfax County. A goal of eliminating all traffic deaths and serious injuries should be seen as part of our One Fairfax policy.",https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,paragraph 75 sentences 1-3,,
64256e9fa101752c4cec7e33,46274f4b9ff090b2085a4b0e6a7fa32a3d4671c1efa9632fbd8f330f166fdb53,"H.R. 3474 - Hire More Heroes Act, which exempts veterans who already receive health insurance through the Department of Veterans Affairs (VA), or reservists covered under TRICARE, from being counted towards the number of employees (50) required by the employer mandate under the Affordable Care Act",https://www.tulsi2020.com/issues/caring-our-veterans,paragraph 84,,
17f3445ef89249d57913b4ac,4869442d4fe91c7ce02ab5c676662cb8ecc31b972114d9da258605641777cf68,"Passing a robust Capitol Investment bill (bonding) that supports the essential infrastructure needs of our state and our communities: clean water, transit, roads, parks, affordable housing.",https://weststpaulreader.com/2022/07/07/state-legislature-primary-priorities/,paragraph 84,,
b29cd72450581e0e005513fc,5dbd408ff8480cb95730287a5307d876592635b3b06b9f39802e0b9a36fce382,One of the major issues stymying the work of the JOB is the lack of cooperation from jail administration. JOB motions and requests for additional information are frequently ignored. Additional powers from the state giving the board more autonomy would be helpful.,https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,paragraph 234,,
274161c444c8e4ec1fda0339,a90a0327ef4214b2e4318f9d777225851b404dfca36e36f8b0b16282db03ee7f,"Women clearly deserve—but still do not have—equal rights in this country.” ""I remember my mother wearing a green ‘ERA Now’ pin almost 50 years ago, and it is outrageous that we still have not ratified it. I will continue to be a fierce advocate for the ratification of the Equal Rights Amendment and the advancement of women’s health, economic security, and reproductive freedom in Congress.”",https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,paragraph 93 -> paragraph 94,,
d947317666057e92afbe6ae8,1adca45738845168d477414f46a494bdd4505fbbe5483ea0ff8bf03dbab08f7f,"We all have a little anxiety about that, and you see that at the local level with these things. But I think the responsibility that we have fundamentally is to just ensure that these conversations, some that are happening at the state level, a lot that are happening at the local level, that they are the main thing that we have with them is that there is transparency around them and that the users of this are accountable and that, you know, the benefits accrue to all of us and that the responsibility for the costs aren’t borne by taxpayers in the state of Wisconsin.",https://pbswisconsin.org/watch/here-and-now/data-centers-and-wisconsins-2026-candidates-for-governor-erbniy/,paragraph 74 sentences 1-2,,
f08a7cc1bbcec3bf7f8522bc,149d769791457dab05e72791eb74ce1e0e4f2d6cb8e45dcbdcacd8c50b0037c5,Mike Connolly for State Rep. Promoting sustainable modes of transit Protecting Affordable Housing Fighting for Economic Justice and Criminal Justice Reform,http://web.archive.org/web/20160807044232/http://www.mikeconnolly.org:80/progressive_platform,paragraph 26 -> paragraph 29,,
de98b7aaf012e1b974df860b,26c42c6bc429c5ce3e1680653f17e9b8cfef07e6d6f9b618f8a25a5fb5e21bd6,"But there’s unfortunately a lot of people who are spreading a lot of rumors, fighting me and my identity — and I am proud of who I am, as I’m fighting for everyone in my district to be proud of who they are.”",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-rev-khader-el-yateem/,paragraph 115 sentence 5,,
a55d7326b1ffb726be1340fe,340e44241b7ddd4dcde81a06bc6aa3d4fa722b796237e9552fba63acf48fa658,"It matters. Civil rights I will ensure that equal rights apply to every American. All genders - male, female, and transgender have equal protection under the constitution. All sexual preferences, ethnicities, social classes, and all religions - We are all equal. We are all human.",https://web.archive.org/web/20170701000000id_/https://westbrook2018.com/on-the-issues,paragraph 36 -> paragraph 38,,
7c057a537df8416f4c80f654,365fe6e3477829fc819044c3902f3a084a69491a724193383938e78aa6484c4f,"In the hundreds of weekly conversations my all-volunteer team and I have with Braddock District residents, we hear people’s recurrent concerns regarding housing.",https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,paragraph 50 sentence 3,,
612315eac6e9dd446a53414e,11963d84aae659e25c8048d667802842b388063ac8fafb0164ddc4b76c58f22b,"SINGLE PAYER HEALTHCARE I support single payer healthcare, including dental, vision, and long term care. John Marty has written a bill called the Minnesota Health Plan, which I would support as a senator.",https://omarfateh.org/healthcare.html,paragraph 47 -> paragraph 48,,
4d72d97c647c0d900328bb61,76bbf722cbd8537e11dbb146a4fe1c5cbff4147bedab3c29e8e422ca50bbac6c,"Re-elect Robin for Brighton Town Board Almost four years ago, I promised to continue Louise Novros’s legacy of constituent-oriented leadership. and to (quoting from Envision Brighton) “implement sustainable policies on a community-wide platform” through my actions as a local leader , business partner, and engaged resident.",http://www.wiltfortownboard.com/,paragraph 11 -> paragraph 13,,
37489f0eaa105a6bc0187392,be580d00883808d1ad3cc9139404d71f46cb4f356601d9e2e554ab830f0a0557,HOUSING AS A HUMAN RIGHT No Minnesotan should suffer from housing insecurity or homelessness. I plan to introduce a bill for an amendment to the MN constitution to make housing a guaranteed right for all.,https://web.archive.org/web/20220805091527/https://omarfateh.org/housing.html,paragraph 40 -> paragraph 41,,
486280ecc6efd4d7159913d1,a2ac16a5745e08dd4e1af164b7e13bbdfddacd8cdfcdaf92367f63fa5389b0de,"Allegheny County operates on a budget of over a billion dollars, and answers to a population of more than a million residents. More staff and resources are needed for County Council to facilitate transparency and advance constituent priorities.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-council-district-11-klein-mcdermott,paragraph 235 sentences 4-5,,
e68c1021e70520ce384012c7,c6167f86319fad59b02a9523cd4a6cd6d8f53436d5ee380df36e4a75a601a6fa,"Ending Hate Violence No one should ever have to fear for their personal safety because of their race, religion, gender identity, or country of origin. All our struggles for safety are interlinked. Whether it’s white supremacists peddling anti-semitic conspiracies, attacks on the trans community, or the overpolicing of Black and brown communities, I will always stand with those targeted and persecuted.",https://claireforqueens.com/platform/public-safety,paragraph 38 -> paragraph 39 sentences 1-3,,
5f3d3bd272a7d23f6ea0c53a,9f0c88beeb830b3f42e617d2bf2987f404e222e211fdcfbb36bb2b6ef2e5f6e4,"End Money in Politics + Nevada’s political system has been corrupted by money. Corporate PACs and lobbyists call the shots in Carson City, not only dictating what legislation is passed but openly writing their own bills and presenting them to legislators.",https://navarrofornevada.com/,paragraph 14 -> paragraph 15,,
28e7ed05acd8e420dc9a2d76,3ce742ec0d521bdef05c9a32756f4570254e158b4758e78463e57fcd2428b48e,"Read More Goal 12: Reduce infant mortality by 10 percent by 2020. 15 Goals to Rebuild the American Dream The U.S. ranks 56th worldwide in infant mortality, with more than 6 out of every 1,000 babies dying before their first birthday.",https://web.archive.org/web/20150815141242id_/https://martinomalley.com/15-goals/,paragraph 65 -> paragraph 68,,
c630977828661e0c4a879a26,66092535dadb83a0b9652d8b7760e705df17c93d410d9a8dc0f7203c04a0bd60,"Part of the 43rd is in the 47th so I do service those constituents. Now there’s an open seat, and because I don’t live in the 43rd Council District, that means I cannot run for it? Once I win my primary, then I will move.",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-nancy-tong/,paragraph 106 sentences 4-6,,
f8abf8101cb16dbf7ec19c8b,7732da3b2564387c3eb4da0af4b2a43a115521c501ba84fc265f9e56bc72f599,Congress should seize opportunities to strengthen these critical safety net programs by taking steps like empowering the federal government to negotiate lower prescription drug prices for Medicare beneficiaries.,https://www.civilbeat.org/2018/07/candidate-qa-u-s-house-district-1-doug-chin/,paragraph 124 sentence 4,,
5caaa15651ff4e19b4e2a3cc,0732e614b65edb8bcf4a6a39dadfd67f989b2211f5648b64d81e22cec1243cd9,"As walking is the most accessible form of transportation and low-income communities and communities of color are more likely to be the victims of pedestrian fatalities, we need to meet this issue with urgency.",https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,paragraph 75 sentence 4,,
7a5535f4d49f5c0214a30184,5dbf2f978b22e8fc4e48ec9e20814aaed87bdac48af2339470284d74c20ee9c8,"Launch a national AI strategy Protect our digital privacy Harden our domestic infrastructure, technology, and elections system against terrorism and foreign interference",https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,paragraph 69 -> paragraph 71,,
712adfdcc79251a54e2ff21f,9e1d525500856bd7e2bf5d29cacc66fc1aa6a664be88f448a1365073e4b6d72f,"Voting Access We know that there are politicians who will fearmonger about fraud in order to limit who can participate in our democracy. And we know who those attacks are aimed at – the wealthy few want to prevent our black & brown neighbors from having an equal say. We have to fight back, and strengthen our elections and make it easier to vote.",https://web.archive.org/web/20220126231521id_/https://zukiellis.com/vision/,paragraph 86 -> paragraph 87,,
7bfdb463ee89612d92c9723b,dd01e1d6eb49a4e81229b257df2a9eb27c71d9872992e545ecb3b8e007989871,"When the current form of government was created, it was clearly the vision of the creators that a strong executive model was in order. We are a “part-time” council. The issues that we face, however, and are expected to address are significant and complex and are deserving of a more deliberative focus. Our institutional responsibilities are real, and central to that is our oversight role. We are increasingly owning up to that responsibility. However, our resources are limited.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-council-district-11-klein-mcdermott,paragraph 210 sentences 1-6,,
6e4b16ad043dea38ad317a60,7d426c0ac1f72610dd8cb9f069d28907951e0567cb8a59e95de19af72369b8ce,Read Full Policy The Economy 3:45 Minutes Read Full Policy VIEW ALL POLICIES Join Us Add your name to help create #ANewBeginning and receive campaign updates. Learn how you can powerfully participate in initiating a national season of repair.,http://marianne2024.com/videos-on-issues,paragraph 31 -> paragraph 37,,
3d510b37817b69aa02158224,66956576b4f34b7183c9d5c2a2c07eb3e518f8bff3b7690a228ec669fd2241dd,"So coming from a redder community, I’m used to having those types of conversations with Republicans. I represented a purple district. My strategy would be able to do things that have, you know, wild popular support in Wisconsin and be able to start with those types of things. So whether that is fully funding our public schools. We know that that’s something that people want to do within Wisconsin.",https://pbswisconsin.org/watch/how-wisconsin-s-2026-governor-candidates-view-bipartisanship/how-wisconsins-2026-governor-candidates-view-bipartisanship-pw3vgb/,paragraph 79 sentences 1-5,,
783b40056548681dc6eb5b79,1c1dbc1dd861ad4a87504cd0b6163e48dd1338e1731b4ab3dba50e2a59e1a27c,"Create more and varied kinds of affordable housing, through more aggressive inclusionary zoning, support for community land trusts, and better public-private partnerships.",http://web.archive.org/web/20160807044232/http://www.mikeconnolly.org:80/progressive_platform,paragraph 43,,
fc6e847b7abcfa3aac0130a1,d100b19845fd1ac083797a6d593ec6ccae5a9330f6ee0afbce68cbe15d3a0980,"KEY: We need as many boots on the ground as possible so that we can get on the ballot, knock on every door in the neighborhood, and turn out the votes of our supporters. DSA members can help by showing up to canvass, phone bank, and petition. And in the process, you will be helping to build up an alternative to the political establishment in Southern Brooklyn.",https://thethorn.nyc/posts/fair-workweek-el-yateem-interview/,paragraph 36,,
6d36672eca3b044231ad799d,778c95409c47f250e550ff6aae8986bb3bea423c28ec37f38b1eb1642e7e3e24,"Criminal Justice As your representative, Marcus will fight to end mass incarceration and to kick the private prison companies out of our state. True criminal justice reform must serve people and families, not large corporations. ( read more.. )",https://web.archive.org/web/20180706022642/https://www.ferrellfor24.com/,paragraph 46 -> paragraph 47,,
48befaa3c33e5a6db2772900,9824082cacec7bdc26232567691e3bd16ff714f66cdaa97644dbb76abe7998fa,"It’s why I have so passionately fought and organized against this administration’s actions against women. Most crucially, this has included protesting Brett Kavanaugh’s nomination to the Supreme Court, whose pro-life ideology will ensure that the rights enshrined in Roe v. Wade will be whittled away, if not outright abolished.",https://yasmineforvirginia.com/issues/womens-rights,paragraph 17,,
ab566c2e10a5c31fe0834f89,3a4597c725104d0899a393cae51999135624f4198a12e970d87dcd8ec37f0bd9,Strengthens the Individuals with Disabilities Education Act (IDEA) by ensuring that the federal government provides at least 50 percent of the funding for special education and giving special education teachers the support they need.,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,paragraph 89,,
330b8130302325c757dc7d1f,aea2a9c5de8e5edd8fad533877ccedd7e57b4b674382bde57d8bcc345d86e8a4,"A BRIGHTON OF EDUCATIONAL OPPORTUNITY: Work with our educational partners in the five public school districts that serve Brighton, to ensure that our youth receive the educational funding that they deserve and are promised from New York State, all while maintaining a safe and healthful climate that fosters the educational opportunity and educational excellence for which the Town of Brighton is known.",http://www.wiltfortownboard.com/priorities,paragraph 16 -> paragraph 17,,
e938bef9d8077deaabe6d217,519dab1b6e4024fe7fc5f729bde77a1dd4f33394deb8f7eee14ee6fc94b4cc81,One of the most common forms of wage theft occurs when employers misclassify workers as independent contractors. We must end this practice.,https://web.archive.org/web/20220129065657/https://omarfateh.org/labor.html,paragraph 59,,
24c52d20b820c9011c3bec20,5493fa0051abbdbd0c4c64dd7f5560b97f7d46078a76529ee98a3cdac9b8eceb,It is of the utmost importance that Allegheny County takes strong action to address the climate crisis. We cannot continue to prioritize the interests of industrial polluters and corporations at the expense of the poorest among us. To this end:,https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-council-district-11-klein-mcdermott,paragraph 228,,
8a0851a87a764c2982c36555,bbed1895f03a64f6397a506f9d0469401ea9b0372676355cfb40f486cb349671,"Automate Traffic Enforcement The speed camera program in NYC has been successful in reducing speeding where they are deployed. They also have the potential to remove the NYPD from traffic enforcement: reducing opportunities for traffic stops that can escalate dangerously, and reducing reliance on irregular and biased enforcement. I would support legislation to expand the city’s speed camera program to promote safe driving and pedestrian safety across the city.",https://claireforqueens.com/platform/transit,paragraph 45 -> paragraph 46,,
5e78b22c0fdb99377a90d810,a9d4d843ca31026be9cc662b44c3f6edfc1ef37bf9f24a4cdd8f19832dcd341d,"Juliana Bennett : We must put a moratorium on hyperscale data centers until we pass serious legislative regulations to safeguard against its large ecological impact at Wisconsinites’ expense. Data center owners must be held accountable and charged for the degradation of water quality, burden on the electrical grid, and other negative impacts they cause on their surrounding communities and environment.",https://madison.citycast.fm/madison-explained/madison-democrat-candidates-assembly-district-76,paragraph 32 sentences 1-2,,
853e336072d1bf996aa8ba30,9e25603719190f438aed47256dba98d3eccb3870eb7f29f8b2b326d8e23e40a4,"I am opposed to the ballot question that would lift the cap on charter schools in Massachusetts. My position on this issue is simple: before we increase the charter school cap any further, we need to address the issue of funding reimbursement for our district public schools.",https://www.thesomervilletimes.com/archives/70059,paragraph 49 sentences 1-2,,
bca50273f561af3fe793adf6,b4a904196af7fd00d9cf8598bd6f61cbe6a1f616f422d2eaaac8b9220ca5fce0,"“It is a very, very big issue and something needs to be done. A lot of things need to be done, they can’t just say fine the landlord, once you fine the landlord, you know what happens with those illegal conversions, all the people have to move out and that’s where the homelessness comes from. What I would do to solve the problem is give them more affordable housing, we don’t have enough affordable housing.",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-nancy-tong/,paragraph 115 sentences 1-3,,
63ed9f36d5e7e082d52db3fa,7d381adb0b5c6ec2ad5fd84856af2d11521c42bfe7136e348054516a3c7f043e,"The original assumptions about Social Security were made decades ago and we need to revisit those assumptions, but again not affect those who are close to retirement or have retired.",https://www.civilbeat.org/2018/06/candidate-qa-u-s-house-district-1-donna-mercado-kim-3/,paragraph 121,,
f8c5a939ea9ce9412522c116,e486f0bf626bb01a803a697274e60085ef850fbf56ee9f35ea1802fb21f22c58,"I support the recommendations of the Affordable Housing Resources Panel, including restoring and expanding the Penny for Affordable Housing fund started under Gerry Connolly from the current $.005 to $.015 with one penny dedicated to constructing new affordable housing and a half penny dedicated to preserving existing housing. We also need to continue efforts to increase density and build more housing units in parts of Fairfax that are served by Metro.",https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,paragraph 49,,
cb3783b83657ad1dec86a453,1669a3194354174509de5d286bb6fc7642e60c1e79afeb19e53a2e5a62b58291,Close Related Plans Foreign Policy Rebuild the State Department Reduce Corporate Influence at the Pentagon Jump To All Plans Looking for something specific?,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,paragraph 76 -> paragraph 79,,
1959d859f9f0ee9e6e50d602,b05d1f507fde90d6b892b85c6ea34952d497dbc87fa0b56ac0ab6c8a3f9ab37d,"Some of Andrew’s Past Work on Criminal Justice and Public Safety The initial “ClaimStat” report examining police misconduct in NYC (it became the first in a series), and the national editorial lauding it as a model",https://andrewkalloch.com/the-issues,paragraph 101 -> paragraph 102,,
15dff295a9f61ba9164456a1,213bb52596208c4b69cc786c79a9421f8fba84adb0d8474e6ed94e2e5931b98f,"But really, our real call here is to imagine a different future. Our transition to a cleaner, greener future has to be a priority.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-council-district-11-klein-mcdermott,paragraph 206 sentences 6-7,,
1dc364804be2539fb7781966,87a1f2e211320d5860b587fc8986a603a6bd31abf86e9cfc4ed30e4326c120f1,"Dean also co-sponsored and voted for HR 8, the Bipartisan Background Checks Act, and HR 1808, the Assault Weapons Ban of 2022, to help prevent weapons of war from falling into the wrong hands.",https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,paragraph 54,,
e6f2e3fa3c6de4ddc377473c,1f41521fcb20d14127616c87b8ce4ec197206fc3236bf23434d51144f18a517a,"So as governor, I would assign somebody to make sure that they are looking at housing overall, having a statewide strategic plan to make sure that we have some of those starter homes that we certainly don’t have in Wisconsin anymore.",https://pbswisconsin.org/watch/here-and-now/wisconsins-2026-governor-candidates-on-the-cost-of-housing-rxmiyw/,paragraph 66 sentence 6,,
2cf34028908eb46a95bcff80,585c62077b18a027a26b5f12c8b67a9f9f453e4741e83187feae69269a8cf6b2,"Raise revenue for new programs and update the Ch. 70 funding formula . Increased funding for music, the arts, STEAM, and physical education.",http://web.archive.org/web/20160807044232/http://www.mikeconnolly.org:80/progressive_platform,paragraph 61 -> paragraph 62,,
a1a30b7083315cd533510037,1768440f26f26f9472d22a51e4d49bb374aa382d99fdf38a68f6a2187e568161,"“All my life I was told, ‘Oh it’s a conservative district, you cannot do this, cannot do that,’ and here’s an 85-year-old and the only reason he signed my petition is because I was endorsed by the D.S.A. What I’m seeing at the doors also, people are very excited about my leadership and being endorsed by the D.S.A. became a huge endorsement. I think we have a clear path to victory.”",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-rev-khader-el-yateem/,paragraph 106,,
834ba392f32cd05320c6c82d,ad158851b79c9e8fa1c7a061ce129c8819c102c636845628c9b198b8bb9e2319,"It is notable that workers in states that have enacted such laws make on average $1,500 less per year than their counterparts in free bargaining states - and on average they enjoy fewer benefits, are less able to afford higher education for their children, and are more likely to be injured on the job.",http://www.kareemforpa.com/issues,paragraph 61 sentence 4,,
3cce9b67e31b4187bca19e48,68a423af949b9d5d8470c53f449fe018bde6ea0588a801719e5e804cc67a3ae3,"My work would include public education efforts in multiple languages to expand our collective, community knowledge of ways to keep safe. Additionally, our approach to these solutions would be informed by data of where there is risk, what languages outreach is needed in, and measuring improvement until we get to zero.",https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,paragraph 77 sentences 6-7,,
a9d54c523255d1e32b12c72e,d0f4f81094a9452186ca9edc0b8fc0bf1837ea9eb64364293f8f8d563ef0e91c,"Funding for long-term care so our seniors can stay healthy and be cared for in their homes and communities, and so that those who care for them can earn a living wage.",https://salazarforsenate.com/issues/healthcare,paragraph 45,,
