2026-01-23T18:03:07.089Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3md4bw4pxuc2h	See all event info at our link in bio! \n tinyurl.com/cdsacalendar \n  \n No events today due to inclement weather but we’ve still got events this weekend! Check out our calendar for more info.	
2026-01-29T17:25:24.802Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mdlcm7ynh22i	Yesterday, in a packed room of 200 supporters in Gage Park, 25th Ward Alderman & Chicago DSA member Byron Sigcho-Lopez announced his run for Congress in IL 4th Congressional District as an independent democratic socialist. \n  \n Donate: \n tinyurl.com/donatebyron \n  \n Volunteer: \n tinyurl.com/volunteerbyron	
2026-02-03T16:06:06.522Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mdxqizhejc2b	RSVP on our calendar for more info! \n tinyurl.com/cdsacalendar \n  \n On Saturday, Feb 7th at 3pm, join us in person at the Sulzer library or over Zoom (RSVP for registration) for a debrief of our former Democratize ComEd campaign for municipal control of our local utility.	
2026-02-07T01:39:44.593Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3meabxjhl5c2b	Tomorrow at 3pm!	
2026-02-07T16:22:57.143Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mebtct4rkc26	Winning campaigns requires effective messaging. But how do you craft an effective message? \n  \n Through the training, participants will develop a foundation in strategic political messaging that can be leveraged in on-going and future chapter organizing. \n  \n teamup.com/ksc3uaa38o41...	
2026-02-09T13:44:16.032Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3meglevyzlk2x	Interested in learning more about DSA, democratic socialism, and our political vision? Join us on Wed, Feb 18th at 7pm at Elastic Arts at 3429 W. Diversey Ave #208. \n  \n This is a great event for new DSA members, non-members interested in learning more about DSA. \n  \n teamup.com/ksc3uaa38o41...	
2026-02-10T00:44:58.647Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mehqce4tfs27	Join some of your 100,000 new comrades at any one of our Chicago DSA events this week! As always, more information on our chapter calendar at tinyurl.com/cdsacalendar	
2026-02-13T19:40:20.913Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3merb5cxork2a	Rep. Raja Krishnamoorthi (IL-08)  is the front runner in Democratic primary election for Illinois Senator.	
2026-02-13T19:40:20.914Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3merb5f63pc2a	Maybe you’ve seen his paid ads scrolling through reels. Raja is leading in all major polls and raised 28 million dollars just last year, with many corporate PACs making contributions.	
2026-02-13T19:40:20.915Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3merb5h3gls2a		
2026-02-13T19:40:20.916Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3merb5j62gk2a	As a sitting member of Congress, Raja has NOT signed on as a sponsor to Medicare For All, which would guarantee health insurance to all…	
2026-02-13T19:40:20.917Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3merb5kzgt22a	…nor has he signed onto the Block the Bombs Act, which would place an embargo on the sales of weapons to Israel.	
2026-02-13T19:40:20.918Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3merb5mok222a	What has Raja done? Well, just last year he voted with Republicans to give ICE a big thank you.	
2026-02-13T19:40:20.919Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3merb5oaerc2a	Workers deserve more than another liberal centrist in the Senate. Vote on or before Tuesday, March 17th in the Illinois Democratic Primary to vote AGAINST Raja Krishnamoorthi.	
2026-02-13T19:40:20.920Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3merb5pypis2a		
2026-02-13T19:40:20.921Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3merb5rnf2c2a	Early voting is now ongoing in the City of Chicago.	
2026-02-15T19:59:05.711Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mewd4olbds2e	Join the Chicago DSA Multiracial Organizing Committee on Saturday, Feb 21st at 6pm for a Black History Month teach in and social taking place in the Fine Art Building Annexes - Studio B. \n  \n teamup.com/ksc3uaa38o41...	
2026-02-16T14:39:28.033Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3meybq2rr5k2e	This is a great week to learn about how Chicago DSA is engaging in electoral work as socialists. Check out these events and more at chicagodsa.org/events	
2026-02-19T00:26:29.594Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mf6dhlms7c2u	Come out this Saturday, Feb 21st  3-6pm at Burning Bush Brewery at 4014 N. Rockwell St where we’ll have board games and casual conversation.  \n  \n Welcome to bring your own casual board games but plenty will also be available! \n  \n actionnetwork.org/events/linco...	
2026-02-20T19:47:25.838Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfcusggknc2n	We honor the life, work, and legacy of the Rev. Jesse Jackson.  \n  \n We acknowledge his work organizing in Chicago during Operation Breadbasket, Operation PUSH, and the Rainbow Coalition as crucial moments in our city’s history for the rights of working Black people and for the broad working class.	
2026-02-20T19:47:25.839Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfcushyuyk2n	We believe his Presidential campaigns in 1984 and 1988 forced the Democratic Party to acknowledge the existence of a Left, multi-racial working class movement, that rejected austerity and racially motivated smears by the Right to divide the working class.	
2026-02-20T19:47:25.840Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfcushyxwc2n	In celebration of Black History Month & the vision of a united multi-racial working class, we encourage everyone to attend the Multi Racial Organizing Committee Social this Saturday, Feb 21st, 6-7:30pm at the Fine Arts Building downtown where we will discuss our mission. \n  \n teamup.com/ksc3uaa38o41...	
2026-02-21T19:58:27.852Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfffv3agnc2l	See our statement on Governor Pritzker’s proposed FY2027 budget for Illinois here.  \n  \n We call on all members of the IL General Assembly to VOTE NO on any budget that doesn’t include taxes on the rich!	
2026-02-21T19:58:27.853Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfffv4quh22l		
2026-02-21T19:58:27.854Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfffv6czw22l		
2026-02-21T19:58:27.855Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfffva3x7c2l		
2026-02-21T19:58:27.856Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfffvbgva22l		
2026-02-21T19:58:27.857Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfffvd2dpk2l		
2026-02-21T19:58:27.858Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfffvesuck2l		
2026-02-21T19:58:27.859Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfffvgnr322l		
2026-02-22T18:43:40.288Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfhs6azjxs2o	Join us 2/28 & 3/1 to help get Byron on the ballot for the IL-04 Congressional race at the 25th Ward IPO Office.  \n  \n Independent candidates need more than 10,000 signatures to get on the ballot—nearly ten times what Democrats require. Help us get Byron on the ballot!  \n  \n RSVP: tinyurl.com/byroncampaign	
2026-02-23T16:22:51.938Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfk2rfj7422s	Get into a full week of events at Chicago DSA with a book club, crafting with comrades or learning about our chapter’s platform!  \n  \n More at chicagodsa.org/events	
2026-02-27T17:30:31.473Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mfuag2tpik2q	Check out our weekend of events! Most notably, we kick off canvassing for Byron Sigcho-Lopez’s campaign starting tomorrow. \n  \n teamup.com/ksc3uaa38o41...	
2026-03-04T21:39:38.056Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mgbao4d7rc23	Join our International Solidarity Working Group’s No Appetite for Apartheid Research Party on Saturday, March 7th. RSVP for Zoom or In Person location info. \n  \n We will be researching and power mapping businesses/products to boycott for our No Appetite for Apartheid campaign \n  \n teamup.com/ksc3uaa38o41...	 | 
2026-03-05T11:36:03.195Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mgcpfqljzc2h	This past weekend, Chicago DSA helped mobilize 85 volunteers to gather 850 signatures for Byron Sigcho-Lopez’s independent campaign for Congress!  \n  \n This is amazing start to petition season, but it only just that: the start.	
2026-03-05T11:36:03.196Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mgcpfsfmg22h	We need all hands on deck between now and the end of May to get Byron on the ballot. \n  \n We’ll be out canvassing again this weekend back at the 25th Ward IPO Office (2102 W Cermak), 11AM both Saturday and Sunday.  \n  \n RSVP: \n tinyurl.com/byroncanvass	
2026-03-06T14:32:00.404Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mgfjpc6mjk2c	RSVP: tinyurl.com/byroncanvass \n  \n On Saturday 3/7 and Sunday 3/8, let’s keep the momentum going!  \n  \n Join Chicago DSA comrades and help make history by canvassing to collect signatures to get Democratic Socialist candidate Byron Sigcho-Lopez on the ballot for his congressional campaign.	
2026-03-08T22:29:46.933Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mglfdhn5qs2p	On Sunday, March 15th 2:15pm, join us at Uprising Theater & Cafe for our Chicago DSA Townhall on ICE.  \n  \n RSVP tinyurl.com/uprisingtownhall \n  \n ICE will return, be ready! Join Chicago DSA & our allies to discuss community organizing in Chicago & other cities affected by ICE terror	
2026-03-09T14:32:04.246Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mgn346a5hc2c	Check out all our events on chicagodsa.org/events	
2026-03-11T22:15:34.035Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mgsvwsn3is2l	Please RSVP: tinyurl.com/byroncanvassmarch \n  \n We have multiple canvassing dates over the next couple weeks in multiple locations!  \n  \n Join us in collecting signatures to get our endorsed candidate, Byron Sigcho-Lopez, on the ballot as an independent Democratic Socialist for Congress.	 | 
2026-03-13T19:05:26.017Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mgxmanzjvk2u	Join Chicago DSA’s Queer Socialist Working Group on Friday 3/20 at 6pm for a rally to Protect Trans Healthcare and Demand that ASPS retract their transphobic statement on gender affirming surgery!!  \n  \n RSVP: tinyurl.com/ASPSrally	
2026-03-14T15:53:53.156Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mgzrz32lf22t	Join Chicago DSA’s Labor Branch on April 3rd for Jobapalooza!! RSVP tinyurl.com/jobapalooza \n  \n Jobapalooza will include several workplaces organizing a union, or organizing to boost and support existing union organizing. You will talk with people who want to get a job at the workplace to help organize	
2026-03-17T01:46:43.624Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mh7u2ym4w22m	Join us for an action packed week and weekend! All events at chicagodsa.org/events	 | 
2026-03-19T15:48:56.765Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mhge2toilk2l	Join our rally on Friday 3/20 at 6pm. RSVP in the link in our bio or tinyurl.com/aspsrally	
2026-03-19T15:48:56.766Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mhge2vctfc2l		
2026-03-19T15:48:56.767Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mhge2wte4s2l		
2026-03-19T15:48:56.768Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mhge2ysklk2l		
2026-03-19T15:48:56.769Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mhge333gmk2l		
2026-03-20T17:48:23.322Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mhj37dpaf222	Join us for DSA 102 at 10am on Sunday, March 29th at Haymarket House! \n  \n RSVP tinyurl.com/DSA102march  \n  \n Whether you just joined or are a long-time member looking to get more involved (or re-involved), you’re invited to attend our chapter’s brand new Member Orientation event.	
2026-03-23T10:55:29.221Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mhpvjrnxe226	RSVP: tinyurl.com/kyradoptacorner \n  \n This is a Zoom training for an Adopt-A-Corner strategy that groups have used to help with day laborers & others threatened by ICE. \n  \n For people with previous KYR/ICE Watch knowledge who want to help their communities outside of neighborhood and school chats.	
2026-03-23T15:05:45.970Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mhqdjcqrcc2r	Join us for all these great events this week! More information at chicagodsa.org/events	 | 
2026-03-25T17:15:54.044Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mhvlpu24ck2n	Saturday, 1:30-4pm, Butler Field in Grant Park \n  \n RSVP: tinyurl.com/marchnokings \n  \n No Kings, No Bombs, No Billionaires! \n  \n Join Chicago DSA as we march together with the Chicago community in opposing illegal and unnecessary attacks against our neighbors, our communities, and our democracy.	
2026-03-26T17:31:48.225Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mhy537hpzc24	This Sunday!	
2026-03-26T20:58:25.776Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mhyimop5bk25	On Monday, March 30th at 6:30pm, Chicago DSA’s Socialist Night School kicks off its 16th semester with “WHY THE WORKING CLASS?” \n  \n RSVP on the event in our calendar at: chicagodsa.org/events	 | 
2026-04-02T17:41:20.493Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mijquph6j22n	TOMORROW!	
2026-04-03T11:39:54.469Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3miln5dj6kk2f	Join us this Saturday, April 4th at the Bucktown-Wicker Park Library for an informal coffee chat that explores the tension between socialist movements and electoral politics.  \n  \n Suggested Reading: \n  \n - “Which Way to Socialism” Jacobin jacobin.com/2019/07/soci...	
2026-04-06T17:47:40.727Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mitt3pwfhs2a	Check out our events this week at chicagodsa.org/events 🌹	 | 
2026-04-21T18:59:25.681Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mjzo3te4ds2d	Join Chicago DSA’s new Comrades with Kids group for a kids clothing swap on Sunday, May 3rd starting at 11am! Bring your kiddos and come meet other DSA parents. \n  \n RSVP:  actionnetwork.org/events/comra...	
2026-04-24T14:43:11.537Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mkar6fsrsc2q	Join Chicago DSA at the May Day Rally and March on Friday, May 1st as well as additional events to learn about the history of May Day, support the UIC GEO Union, and learn about the Haymarket Martyrs. \n  \n RSVP and see more information about these events on our chapter calendar at chicagodsa.org/events	 | 
2026-04-27T15:26:53.246Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mkiezchaik24	Say No to the Anti-Worker Agenda in Springfield! \n  \n Sign here: tinyurl.com/opposeawa2026	
2026-04-27T15:26:53.247Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mkieze7o5s24		
2026-04-27T15:26:53.248Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mkiezfztic24		
2026-04-27T15:26:53.249Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mkiezhqpds24		
2026-04-27T15:26:53.250Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mkiezje3us24		
2026-04-27T15:26:53.251Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mkiezksxus24		
2026-04-27T15:26:53.252Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mkiezm5wus24		
2026-04-27T15:26:53.253Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mkieznqi2s24		
2026-04-27T15:26:53.254Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mkiezp5w6224	Sign here: tinyurl.com/opposeawa2026	
2026-04-27T17:53:20.249Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mkin76fb522a	Come cap off May Day with a thrilling night of trivia all about our wonderful city! \n  \n Entry is $30 to play and all funds go the the University of Illinois Graduate Employees Organization who are on strike for a fair contract. \n  \n RSVP to this event and more at chicagodsa.org/events	
2026-05-06T18:04:44.424Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3ml7bztzers2l	Join us on Sunday, May 10th at 7pm for this discussion at the Kalapriya Indian Performing Arts Center, 2101 S. Wabash, Suite 1, Chicago, IL	
2026-05-10T23:40:02.018Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mljwn3iuic2h	RSVP in link in bio or tinyurl.com/volunteerbyron \n  \n The deadline to get these signatures is coming up in LESS THAN TWO WEEKS!!	
2026-05-10T23:40:02.019Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mljwn5jopc2h	If you don't know already, our comrade and member Byron Sigcho-Lopez is running for Congress in the Il-4th as an independent Democratic Socialist.	
2026-05-10T23:40:02.020Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mljwn5jrn22h	He is doing so after outgoing Congressman Chuy Garcia announced his retirement only hours before the filing deadline to run in the Democratic primary clearing the way for his chief of staff, Patty Garcia, to be the only candidate.	
2026-05-10T23:40:02.021Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mljwn5jtlk2h	As socialists we cannot tolerate undemocratic maneuvers like this in our city. The party duopoly has erected a lot of legal barriers to independent runs.	
2026-05-10T23:40:02.022Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mljwn5juks2h	Most crucially, our run requires 11k signatures (after our opponents will get ~25% of them thrown out) to get on the ballot. Our chapter has committed to collect 11k signatures on its own while thousands more will come from community allies.	
2026-05-10T23:40:02.023Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mljwn5jxik2h	Getting on the ballot is going to be a very close call. Sign up TODAY for a canvassing shift! \n  \n tinyurl.com/volunteerbyron	
2026-05-11T16:22:30.402Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mllonnhous2g	Check out our events this week at chicagodsa.org/events 🌹	
2026-05-11T16:22:30.403Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mllonq2q422g	And for this weekend! chicagodsa.org/events 🌹	
2026-05-11T20:04:03.271Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mlm2zsk6ys26	The CDSA Political Education committee is kicking off a series of trainings on How to Talk About Socialism with Non-Socialists. \n  \n The May 13th session will focus on talking about socialism with non-socialists in the context of canvassing. \n  \n RSVP on our events calendar: chicagodsa.org/events	
2026-05-12T23:53:46.150Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mloydiel4s2i	Join CDSA comrades tabling Wednesday, May 13th at the 7PM screening of “Steal This Story, Please!”about independent news outlet Democracy Now! at the historic Music Box Theater. Setup is at 6PM, doors at 6:30, and you will be able to watch the movie for free \n  \n RSVP actionnetwork.org/events/steal...	
2026-05-14T17:20:07.352Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mltdbgnuhs2y	Saturday at 3pm! RSVP: chicagodsa.org/events  \n  \n The so-called "gig" economy presents unique challenges to workers as they struggle to gain a living wage. Whether you're an Uber driver or a tech worker, this casual coffee chat offers a supportive space to tell your stories and share your ideas for.	
2026-05-14T19:44:47.673Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mltle4tzmc26	Join us at Nabala Cafe this Saturday at 6pm! \n  \n CDSA’S International Solidarity Working Group (ISWG) is excited to announce our NA4A (No Appetite For Apartheid) Campaign, along with a Palestinian Market Day at Nabala Cafe. There will be Palestinian businesses, Palestinian food, and canvas sign-ups.	
2026-05-14T20:07:21.184Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mltmmhntqk2m	Join us this Saturday 6-9pm in Oak Park!! \n  \n Byron campaign volunteers are gathering for a house party in Oak Park to connect and build on the momentum of the campaign. Please join us for appetizers, beer and wine. \n  \n RSVP required: tinyurl.com/bslparty	
2026-05-19T10:46:09.099Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mm77lkr57k2s	At Elastic Arts this Wednesday at 7pm! RSVP Required! \n  \n This 90 minute event will provide a brief overview of DSA and a longer discussion of our political program, Workers Deserve More. There will also be time for some Q+A with a Chicago DSA chapter leader. \n  \n RSVP: \n actionnetwork.org/events/dsa-1...	
2026-05-20T17:13:18.507Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mmcforj7w22b	Let’s finish strong!! Final week to get Byron Sigcho-Lopez on the ballot as an independent Democratic Socialist.  \n  \n Sign up at tinyurl.com/volunteerbyron	
2026-06-11T14:27:20.408Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mnzgoaukwk2c	RSVP Required! RSVP at chicagodsa.org/events \n  \n The Member Orientation is a one day, in-person intensive that goes in depth about democratic socialist ideology, DSA’s theory of change and organizing ethos, and includes a practical how-to on how to navigate both the chapter and national organization	
2026-06-11T15:59:56.775Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mnzlttthkk2p	We’re excited to announce the 5 wards that we’ll be prioritizing for the 2027 Aldermanic elections! \n  \n To learn more about our endorsement process, visit: chicagodsa.org/electoral-co....	 | 
2026-06-21T17:48:48.381Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3moswlphq2s27	RSVP at tinyurl.com/cdsatraining  \n  \n Join the PoliEd committee for a virtual session to learn how to facilitate skills trainings for your branches, working groups, committees, or any group of comrades. We will walk you through best practices and apply our learnings together in an interactive session.	
2026-06-22T17:17:37.181Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3movfcufxdk27	On July 16th, join community members, organizations, elected officials for a discussion about Chicago’s Fair Election Ordinance - a small dollar matching program that’ll increase participation in local elections, empowering ordinary working people to run for office. \n  \n RSVP at bit.ly/fairelections2026	
2026-06-24T17:29:30.386Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mp2gvxivi22i	RSVP actionnetwork.org/events/peopl... \n  \n This Saturday, June 27th, 3-6pm at Quinn Chapel, 2401 S Wabash Ave \n  \n Join Chicago DSA comrades in showing up to make our voices heard among the progressive organizations of the city rallying in support of the People’s Unity Platform: peoplesunityplatform.com	
2026-06-29T17:26:47.731Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mpgz3poprk2b	RSVP on link in bio or: \n  \n forms.gle/jBe4SNXbeYLh...	 |  | 
2026-07-09T22:34:25.429Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mqaowywihc2p	Last week, The Chicago Tribune’s editorial board wrote that DSA is too radical and alienating for everyday Americans. We beg to differ! Check out our response in today’s Letters to the Editor 🌹	 |  |  | 
2026-07-13T20:23:39.722Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mqkjiujhb22c	Come beat the heat this week with Chicago DSA! For more information about these events and more, visit our full calendar at chicagodsa.org/events	
2026-07-14T17:51:01.450Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mqmrgtxxac2g	Join CDSA’s Political Education Committee for an evening film screening in this installment of our Socialist Summer School! Based on real events, “Strike” (1925) tells the story of a group of factory workers in Tsarist Russia who strike against their oppressive bosses.  \n  \n RSVP: chicagodsa.org/events	
2026-07-14T23:02:25.716Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mqnctooft22q	Join us this Thursday for a town hall to discuss the Chicago Fair Elections Ordinance—a proposal that would empower working class people to run for local office by implementing funds matching for small donors at the city level. Learn more and RSVP at bit.ly/fairelections2026	
2026-07-14T23:02:25.717Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mqnctpj2ec2q	RSVP at bit.ly/fairelections2026	
2026-07-14T23:02:25.718Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mqncts4jb22q	RSVP at bit.ly/fairelections2026	
2026-07-15T18:29:06.364Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mqpdzuiqks2u	Join our Electoral Working Group at Consignment Lounge this Saturday to celebrate the recent elections of socialists across the country! We’ll be next to the DSA 101 session happening immediately beforehand, and we encourage new members to join us. Info and to RSVP: chicagodsa.org/events	
2026-07-16T19:43:06.708Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mqryn4lyzk2r	Weekend’s almost here 🌹🌹🌹🌹 Check out our full events list at Chicago dsa.org/events!	
2026-07-21T12:36:28.566Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mr5t4tmihc22	Another week full of opportunities to build working class power together 🌹✨🌹✨ For our full calendar and RSVP links, visit chicagodsa.org/events	
2026-07-21T17:38:43.664Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mr6dzol5nk23	Scan the QR code or visit tiny.url/cdsapro to learn more about the PRO and tell your alderperson why they should support it!	
2026-07-21T17:38:43.666Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mr6dzxooqs23	tiny.url/cdsapro	
2026-07-21T17:52:01.856Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mr6er3sjks23	The Protecting Renters Ordinance (PRO) would establish several crucial reforms to protect tenants throughout the city—which is exactly why a group of City Council members aligned with wealthy landlords and the real estate lobby are trying to put a stop to it.	
2026-07-21T17:52:01.857Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mr6erf6xt223	tinyurl.com/cdsapro	
2026-07-21T17:52:01.858Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mr6eriutck23	tinyurl.com/cdsapro	
2026-07-21T17:52:01.859Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mr6erkovpc23	Scan the QR code or visit tinyurl.com/cdsapro to learn more about the PRO and tell your alderperson why they should support it!	
2026-07-22T19:47:40.226Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mrb3os7mh22i	Our statement on DSA member and Chicago Alderman Byron Sicho-Lopez’s recent removal from the general election ballot by the Illinois State Board of Elections.	
2026-07-22T19:47:40.227Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mrb3oucf622i		
2026-07-22T19:47:40.228Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mrb3ow4mh22i		
2026-07-22T19:47:40.229Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mrb3oxhkhs2i		
